,State,Station_Number,Station_Name,Station_WMO,Latitude,Longitude,ZIP Codes
386,NE,G3100330,Sidney Municipal Ap,725610,41.1,-102.98,69162
387,NE,G3100350,Hastings Municipal,725525,40.6,-98.43,68902
388,NE,G3100370,Columbus Muni,725565,41.45,-97.33,68601
389,NE,G3100390,Fremont Muni Arpt,725564,41.45,-96.52,68025
390,NE,G3100410,Broken Bow Muni,725555,41.43,-99.65,68822
391,IA,G3100430,Sioux City Sioux Gateway Ap,725570,42.38,-96.38,51054
392,NE,G3100450,Chadron Municipal Ap,725636,42.83,-103.08,
393,NE,G3100470,Broken Bow Muni,725555,41.43,-99.65,68822
394,NE,G3100490,Sidney Municipal Ap,725610,41.1,-102.98,69162
395,IA,G3100510,Sioux City Sioux Gateway Ap,725570,42.38,-96.38,51054
396,NE,G3100530,Fremont Muni Arpt,725564,41.45,-96.52,68025
397,NE,G3100550,Omaha Wsfo,725530,41.37,-96.02,68152
398,NE,G3100570,Imperial Faa Ap,725626,40.52,-101.62,69033
399,NE,G3100590,Hastings Municipal,725525,40.6,-98.43,68902
400,NE,G3100610,Brewster Field Arpt,725628,40.45,-99.33,68949
401,NE,G3100630,Mccook Municipal,725625,40.2,-100.58,69001
402,NE,G3100650,Brewster Field Arpt,725628,40.45,-99.33,68949
403,NE,G3100670,Beatrice Municipal,725515,40.3,-96.75,
404,NE,G3100690,Sidney Municipal Ap,725610,41.1,-102.98,69162
405,NE,G3100710,Ord Sharp Field,725524,41.62,-98.95,68862
406,NE,G3100730,Brewster Field Arpt,725628,40.45,-99.33,68949
407,NE,G3100750,Alliance Municipal,725635,42.05,-102.8,
408,NE,G3100770,Ord Sharp Field,725524,41.62,-98.95,68862
409,NE,G3100790,Grand Island Central Ne Regio,725520,40.97,-98.32,68824
410,NE,G3100810,Grand Island Central Ne Regio,725520,40.97,-98.32,68824
411,NE,G3100830,Brewster Field Arpt,725628,40.45,-99.33,68949
412,NE,G3100850,Imperial Faa Ap,725626,40.52,-101.62,69033
413,NE,G3100870,Mccook Municipal,725625,40.2,-100.58,69001
414,NE,G3100890,O Neill Baker Field,725566,42.47,-98.68,
415,NE,G3100910,North Platte Regional Ap,725620,41.12,-100.67,69101
416,NE,G3100930,Grand Island Central Ne Regio,725520,40.97,-98.32,68824
417,NE,G3100950,Beatrice Municipal,725515,40.3,-96.75,
418,NE,G3100970,Beatrice Municipal,725515,40.3,-96.75,
419,NE,G3100990,Kearney Muni  Awos,725526,40.73,-99.0,68847
420,NE,G3101010,Imperial Faa Ap,725626,40.52,-101.62,69033
421,NE,G3101030,Ainsworth Municipal,725556,42.58,-100.0,
422,NE,G3101050,Scottsbluff W B Heilig Field,725660,41.87,-103.6,
423,SD,G3101070,Chan Gurney Muni,726525,42.92,-97.38,
424,NE,G3101090,Lincoln Municipal Arpt,725510,40.83,-96.77,68588
425,NE,G3101110,North Platte Regional Ap,725620,41.12,-100.67,69101
426,NE,G3101130,North Platte Regional Ap,725620,41.12,-100.67,69101
427,NE,G3101150,Broken Bow Muni,725555,41.43,-99.65,68822
428,NE,G3101170,North Platte Regional Ap,725620,41.12,-100.67,69101
429,NE,G3101190,Norfolk Karl Stefan Mem Arpt,725560,41.98,-97.43,68701
430,NE,G3101210,Grand Island Central Ne Regio,725520,40.97,-98.32,68824
431,NE,G3101230,Scottsbluff W B Heilig Field,725660,41.87,-103.6,
432,NE,G3101250,Columbus Muni,725565,41.45,-97.33,68601
433,NE,G3101270,Falls City Brenner,725533,40.08,-95.6,68355
434,NE,G3101290,Hastings Municipal,725525,40.6,-98.43,68902
435,NE,G3101310,Bellevue Offutt Afb,725540,41.12,-95.92,68123
436,NE,G3101330,Falls City Brenner,725533,40.08,-95.6,68355
437,NE,G3101350,Imperial Faa Ap,725626,40.52,-101.62,69033
438,NE,G3101370,Brewster Field Arpt,725628,40.45,-99.33,68949
439,NE,G3101390,Norfolk Karl Stefan Mem Arpt,725560,41.98,-97.43,68701
440,NE,G3101410,Columbus Muni,725565,41.45,-97.33,68601
441,NE,G3101430,Columbus Muni,725565,41.45,-97.33,68601
442,NE,G3101450,Mccook Municipal,725625,40.2,-100.58,69001
443,NE,G3101470,Falls City Brenner,725533,40.08,-95.6,68355
444,NE,G3101490,Ainsworth Municipal,725556,42.58,-100.0,
445,NE,G3101510,Lincoln Municipal Arpt,725510,40.83,-96.77,68588
446,NE,G3101530,Bellevue Offutt Afb,725540,41.12,-95.92,68123
447,NE,G3101550,Fremont Muni Arpt,725564,41.45,-96.52,68025
448,NE,G3101570,Scottsbluff W B Heilig Field,725660,41.87,-103.6,
449,NE,G3101590,Lincoln Municipal Arpt,725510,40.83,-96.77,68588
450,NE,G3101610,Chadron Municipal Ap,725636,42.83,-103.08,
451,NE,G3101630,Ord Sharp Field,725524,41.62,-98.95,68862
452,NE,G3101650,Scottsbluff W B Heilig Field,725660,41.87,-103.6,
453,NE,G3101670,Norfolk Karl Stefan Mem Arpt,725560,41.98,-97.43,68701
454,KS,G3101690,Concordia Blosser Muni Ap,724580,39.55,-97.65,66901
455,NE,G3101710,Ainsworth Municipal,725556,42.58,-100.0,
456,IA,G3101730,Sioux City Sioux Gateway Ap,725570,42.38,-96.38,51054
457,NE,G3101750,Ord Sharp Field,725524,41.62,-98.95,68862
458,NE,G3101770,Omaha Wsfo,725530,41.37,-96.02,68152
459,NE,G3101790,Norfolk Karl Stefan Mem Arpt,725560,41.98,-97.43,68701
460,NE,G3101810,Hastings Municipal,725525,40.6,-98.43,68902
461,NE,G3101830,Ord Sharp Field,725524,41.62,-98.95,68862
462,NE,G3101850,Columbus Muni,725565,41.45,-97.33,68601
463,NV,G3200010,Fallon Naas,724885,39.42,-118.72,
464,NV,G3200030,Las Vegas Mccarran Intl Ap,723860,36.08,-115.15,89154
465,CA,G3200050,Truckee Tahoe,725846,39.32,-120.13,
466,NV,G3200070,Elko Municipal Arpt,725825,40.83,-115.8,89890
467,NV,G3200090,Tonopah Airport,724855,38.07,-117.08,
468,NV,G3200110,Elko Municipal Arpt,725825,40.83,-115.8,89890
469,NV,G3200130,Winnemucca Municipal Arpt,725830,40.9,-117.8,88944
470,NV,G3200150,Winnemucca Municipal Arpt,725830,40.9,-117.8,88944
471,UT,G3200170,Cedar City Municipal Ap,724755,37.7,-113.1,84720
472,NV,G3200190,Reno Tahoe International Ap,724880,39.48,-119.77,89502
473,NV,G3200210,Fallon Naas,724885,39.42,-118.72,
474,NV,G3200230,Mercury Desert Rock Ap  Surfra,723870,36.63,-116.02,89023
475,NV,G3200270,Lovelock Derby Field,725805,40.07,-118.55,
476,NV,G3200290,Reno Tahoe International Ap,724880,39.48,-119.77,89502
477,NV,G3200310,Reno Tahoe International Ap,724880,39.48,-119.77,89502
478,NV,G3200330,Ely Yelland Field,724860,39.3,-114.85,89301
479,NV,G3205100,Reno Tahoe International Ap,724880,39.48,-119.77,89502
480,NH,G3300010,Laconia Muni  Awos,726155,43.57,-71.42,03249
481,NH,G3300030,Laconia Muni  Awos,726155,43.57,-71.42,03249
482,NH,G3300050,Dillant Hopkins,726165,42.9,-72.27,03446
483,NH,G3300070,Berlin Municipal,726160,44.58,-71.18,03588
484,NH,G3300090,Lebanon Municipal,726116,43.63,-72.3,03784
485,NH,G3300110,Manchester Airport,743945,42.93,-71.43,03103
486,NH,G3300130,Concord Municipal Arpt,726050,43.2,-71.5,03305
487,MA,G3300150,Lawrence Muni,744904,42.72,-71.12,01842
488,NH,G3300170,Pease Intl Tradepor,726055,43.08,-70.82,03801
489,VT,G3300190,Springfield Hartnes,726115,43.35,-72.52,05151
490,NJ,G3400010,Atlantic City Intl Ap,724070,39.45,-74.57,08240
491,NJ,G3400030,Teterboro Airport,725025,40.85,-74.07,07608
492,PA,G3400050,Philadelphia Ne Philadelphia,724085,40.08,-75.02,19114
493,PA,G3400070,Philadelphia International Ap,724080,39.87,-75.23,19113
494,NJ,G3400090,Cape May Co,745966,39.0,-74.92,08204
495,NJ,G3400110,Millville Municipal Ap,724075,39.37,-75.08,08332
496,NJ,G3400130,Newark International Arpt,725020,40.72,-74.18,07104
497,PA,G3400150,Philadelphia International Ap,724080,39.87,-75.23,19113
498,NY,G3400170,New York Central Prk Obs Belv,725033,40.78,-73.97,10024
499,NJ,G3400190,Trenton Mercer County Ap,724095,40.28,-74.82,08628
500,NJ,G3400210,Trenton Mercer County Ap,724095,40.28,-74.82,08628
501,NJ,G3400230,Newark International Arpt,725020,40.72,-74.18,07104
502,NJ,G3400250,Belmar Asc,724084,40.18,-74.07,07719
503,NJ,G3400270,Teterboro Airport,725025,40.85,-74.07,07608
504,NJ,G3400290,Belmar Asc,724084,40.18,-74.07,07719
505,NJ,G3400310,Caldwell Essex Co,724094,40.88,-74.28,07004
506,DE,G3400330,Wilmington New Castle Cnty Ap,724089,39.67,-75.6,19720
507,NJ,G3400350,Trenton Mercer County Ap,724095,40.28,-74.82,08628
508,NJ,G3400370,Teterboro Airport,725025,40.85,-74.07,07608
509,NJ,G3400390,Newark International Arpt,725020,40.72,-74.18,07104
510,PA,G3400410,Allentown Lehigh Valley Intl,725170,40.65,-75.45,18032
511,NM,G3500010,Albuquerque Intl Arpt  Isis,723650,35.04,-106.62,87106
512,AZ,G3500030,Show Low Municipal,723747,34.27,-110.0,85901
513,NM,G3500050,Roswell Industrial Air Park,722680,33.3,-104.53,88203
514,NM,G3500060,Albuquerque Intl Arpt  Isis,723650,35.04,-106.62,87106
515,NM,G3500070,Taos Muni Apt Awos,723663,36.45,-105.67,87529
516,NM,G3500090,Clovis Cannon Afb,722686,34.38,-103.32,88103
517,NM,G3500110,Clovis Cannon Afb,722686,34.38,-103.32,88103
518,NM,G3500130,Las Cruces Intl,722695,32.28,-106.92,
519,NM,G3500150,Carlsbad Cavern City Air Term,722687,32.33,-104.27,
520,NM,G3500170,Truth Or Consequences Muni Ap,722710,33.23,-107.27,
521,NM,G3500190,Las Vegas Municipal Arpt,723677,35.65,-105.15,
522,NM,G3500210,Tucumcari Faa Ap,723676,35.18,-103.6,
523,NM,G3500230,Deming Muni,722725,32.25,-107.72,88030
524,TX,G3500250,Wink Winkler County Ap,722656,31.78,-103.2,79789
525,NM,G3500270,Sierra Blanca Rgnl,722683,33.47,-105.53,
526,NM,G3500280,Sata Fe County Municipal Ap,723656,35.62,-106.08,87507
527,NM,G3500290,Deming Muni,722725,32.25,-107.72,88030
528,NM,G3500310,Gallup Sen Clarke Fld,723627,35.52,-108.78,87301
529,NM,G3500330,Las Vegas Municipal Arpt,723677,35.65,-105.15,
530,NM,G3500350,Holloman Afb,747320,32.85,-106.1,
531,NM,G3500370,Tucumcari Faa Ap,723676,35.18,-103.6,
532,NM,G3500390,Taos Muni Apt Awos,723663,36.45,-105.67,87529
533,NM,G3500410,Clovis Cannon Afb,722686,34.38,-103.32,88103
534,NM,G3500430,Albuquerque Intl Arpt  Isis,723650,35.04,-106.62,87106
535,NM,G3500450,Farmington Four Corners Regl,723658,36.75,-108.23,
536,NM,G3500470,Las Vegas Municipal Arpt,723677,35.65,-105.15,
537,NM,G3500490,Sata Fe County Municipal Ap,723656,35.62,-106.08,87507
538,NM,G3500510,Truth Or Consequences Muni Ap,722710,33.23,-107.27,
539,NM,G3500530,Albuquerque Intl Arpt  Isis,723650,35.04,-106.62,87106
540,NM,G3500550,Taos Muni Apt Awos,723663,36.45,-105.67,87529
541,NM,G3500570,Sata Fe County Municipal Ap,723656,35.62,-106.08,87507
542,NM,G3500590,Clayton Municipal Airpark,723600,36.45,-103.15,
543,NM,G3500610,Albuquerque Intl Arpt  Isis,723650,35.04,-106.62,87106
544,NY,G3600010,Albany County Ap,725180,42.75,-73.8,12205
545,PA,G3600030,Bradford Regional Ap,725266,41.8,-78.63,
546,NY,G3600050,New York Laguardia Arpt,725030,40.78,-73.88,11371
547,NY,G3600070,Binghamton Edwin A Link Field,725150,42.2,-75.98,13905
548,PA,G3600090,Bradford Regional Ap,725266,41.8,-78.63,
549,NY,G3600110,Syracuse Hancock IntL Arpt,725190,43.12,-76.1,13212
550,NY,G3600130,Jamestown  Awos,725235,42.15,-79.27,14701
551,NY,G3600150,Elmira Corning Regional Ap,725156,42.17,-76.9,14845
552,NY,G3600170,Binghamton Edwin A Link Field,725150,42.2,-75.98,13905
553,VT,G3600190,Burlington International Ap,726170,44.47,-73.15,05403
554,NY,G3600210,Albany County Ap,725180,42.75,-73.8,12205
555,NY,G3600230,Binghamton Edwin A Link Field,725150,42.2,-75.98,13905
556,NY,G3600250,Monticello Awos,725145,41.7,-74.8,12762
557,NY,G3600270,Poughkeepsie Dutchess Co Ap,725036,41.63,-73.88,12590
558,NY,G3600290,Buffalo Niagara Intl Ap,725280,42.93,-78.73,14225
559,NY,G3600310,Adirondack Rgnl,726228,44.38,-74.2,12945
560,NY,G3600330,Adirondack Rgnl,726228,44.38,-74.2,12945
561,NY,G3600350,Albany County Ap,725180,42.75,-73.8,12205
562,NY,G3600370,Rochester Greater Rochester I,725290,43.12,-77.68,14624
563,NY,G3600390,Albany County Ap,725180,42.75,-73.8,12205
564,NY,G3600410,Adirondack Rgnl,726228,44.38,-74.2,12945
565,NY,G3600430,Utica Oneida County Ap,725197,43.15,-75.38,13424
566,NY,G3600450,Watertown Ap,726227,44.0,-76.02,13634
567,NY,G3600470,New York-Central Park Observatory-Belevedere Castle,725053,40.7793,-73.9691,
568,NY,G3600490,Fort Drum Wheeler S,743700,44.05,-75.72,13643
569,NY,G3600510,Rochester Greater Rochester I,725290,43.12,-77.68,14624
570,NY,G3600530,Utica Oneida County Ap,725197,43.15,-75.38,13424
571,NY,G3600550,Rochester Greater Rochester I,725290,43.12,-77.68,14624
572,NY,G3600570,Albany County Ap,725180,42.75,-73.8,12205
573,NY,G3600590,Republic,744864,40.72,-73.42,11735
574,NY,G3600610,New York-Central Park Observatory-Belevedere Castle,725053,40.7793,-73.9691,
575,NY,G3600630,Niagara Falls Af,725287,43.1,-78.95,14304
576,NY,G3600650,Utica Oneida County Ap,725197,43.15,-75.38,13424
577,NY,G3600670,Syracuse Hancock IntL Arpt,725190,43.12,-76.1,13212
578,NY,G3600690,Rochester Greater Rochester I,725290,43.12,-77.68,14624
579,NY,G3600710,Stewart Field,725038,41.5,-74.1,12475
580,NY,G3600730,Rochester Greater Rochester I,725290,43.12,-77.68,14624
581,NY,G3600750,Syracuse Hancock IntL Arpt,725190,43.12,-76.1,13212
582,NY,G3600770,Utica Oneida County Ap,725197,43.15,-75.38,13424
583,CT,G3600790,Danbury Municipal,725086,41.37,-73.48,06813
584,NY,G3600810,New York Laguardia Arpt,725030,40.78,-73.88,11371
585,NY,G3600830,Albany County Ap,725180,42.75,-73.8,12205
586,NJ,G3600850,Newark International Arpt,725020,40.72,-74.18,07104
587,NY,G3600870,White Plains Westchester Co A,725037,41.07,-73.72,10577
588,NY,G3600890,Massena Ap,726223,44.93,-74.85,13662
589,NY,G3600910,Albany County Ap,725180,42.75,-73.8,12205
590,NY,G3600930,Albany County Ap,725180,42.75,-73.8,12205
591,NY,G3600950,Albany County Ap,725180,42.75,-73.8,12205
592,NY,G3600970,Elmira Corning Regional Ap,725156,42.17,-76.9,14845
593,NY,G3600990,Elmira Corning Regional Ap,725156,42.17,-76.9,14845
594,NY,G3601010,Elmira Corning Regional Ap,725156,42.17,-76.9,14845
595,NY,G3601030,Islip-Long Island MacArthur AP,725050,40.79,-73.1,11779
596,NY,G3601050,Monticello Awos,725145,41.7,-74.8,12762
597,NY,G3601070,Binghamton Edwin A Link Field,725150,42.2,-75.98,13905
598,NY,G3601090,Binghamton Edwin A Link Field,725150,42.2,-75.98,13905
599,NY,G3601110,Poughkeepsie Dutchess Co Ap,725036,41.63,-73.88,12590
600,NY,G3601130,Glens Falls Ap,725185,43.35,-73.62,12804
601,NY,G3601150,Glens Falls-Bennett Meml AP,725220,43.35,-73.617,12804
602,NY,G3601170,Rochester Greater Rochester I,725290,43.12,-77.68,14624
603,NY,G3601190,White Plains Westchester Co A,725037,41.07,-73.72,10577
604,NY,G3601210,Buffalo Niagara Intl Ap,725280,42.93,-78.73,14225
605,NY,G3601230,Elmira Corning Regional Ap,725156,42.17,-76.9,14845
606,VA,G3700010,Danville Faa Ap,724106,36.57,-79.33,24586
607,NC,G3700030,Hickory Regional Ap,723145,35.73,-81.38,28601
608,WV,G3700050,Beckley Raleigh Co Mem Ap,724120,37.8,-81.12,25813
609,NC,G3700070,Southern Pines Awos,723143,35.23,-79.4,28327
610,WV,G3700090,Beckley Raleigh Co Mem Ap,724120,37.8,-81.12,25813
611,TN,G3700110,Bristol-Tri-Cities Rgnl AP,723350,36.467,-82.4,
612,NC,G3700130,Pitt Greenville Arp,723065,35.63,-77.4,27834
613,VA,G3700150,Franklin Naas,723083,36.7,-76.9,23315
614,NC,G3700170,Fayetteville Rgnl G,723035,34.98,-78.88,28306
615,NC,G3700190,Wilmington International Arpt,723013,34.27,-77.9,28405
616,NC,G3700210,Asheville Regional Arpt,723150,35.43,-82.53,28704
617,NC,G3700230,Hickory Rgnl AP,723010,35.733,-81.383,28601
618,NC,G3700250,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208
619,NC,G3700270,Hickory Rgnl AP,723010,35.733,-81.383,28601
620,NC,G3700290,Elizabeth City Coast Guard Ai,746943,36.3,-76.25,27909
621,NC,G3700310,Cherry Point Mcas,723090,34.9,-76.88,28532
622,VA,G3700330,Danville Faa Ap,724106,36.57,-79.33,24586
623,NC,G3700350,Hickory Regional Ap,723145,35.73,-81.38,28601
624,NC,G3700370,Raleigh Durham International,723060,35.87,-78.78,27617
625,TN,G3700390,Knoxville Mcghee Tyson Ap,723260,35.82,-83.98,37701
626,NC,G3700410,Elizabeth City Coast Guard Ai,746943,36.3,-76.25,27909
627,TN,G3700430,Knoxville Mcghee Tyson Ap,723260,35.82,-83.98,37701
628,NC,G3700450,Hickory Regional Ap,723145,35.73,-81.38,28601
629,SC,G3700470,North Myrtle Beach Grand Stra,747915,33.82,-78.72,29598
630,NC,G3700490,New Bern Craven Co Regl Ap,723095,35.07,-77.05,28562
631,NC,G3700510,Fort Bragg Simmons Aaf,746930,35.13,-78.93,28311
632,NC,G3700530,Elizabeth City Rgnl AP-CGAS Elizabeth City,723070,36.26,-76.179,27909
633,NC,G3700550,Dare Co Rgnl,723046,35.92,-75.7,27954
634,NC,G3700570,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208
635,NC,G3700590,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208
636,NC,G3700610,Jacksonville  Awos,723069,34.83,-77.62,
637,NC,G3700630,Raleigh Durham International,723060,35.87,-78.78,27617
638,NC,G3700650,Pitt Greenville Arp,723065,35.63,-77.4,27834
639,NC,G3700670,Winston Salem Reynolds Ap,723193,36.13,-80.22,27105
640,NC,G3700690,Raleigh Durham International,723060,35.87,-78.78,27617
641,NC,G3700710,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208
642,VA,G3700730,Franklin Naas,723083,36.7,-76.9,23315
643,TN,G3700750,Knoxville Mcghee Tyson Ap,723260,35.82,-83.98,37701
644,NC,G3700770,Raleigh Durham International,723060,35.87,-78.78,27617
645,NC,G3700790,Kinston Stallings Afb,723067,35.32,-77.63,28503
646,NC,G3700810,Greensboro Piedmont Triad Int,723170,36.1,-79.95,27410
647,NC,G3700830,Rocky Mount Wilson,723068,35.85,-77.9,27822
648,NC,G3700850,Raleigh Durham International,723060,35.87,-78.78,27617
649,NC,G3700870,Asheville Regional Arpt,723150,35.43,-82.53,28704
650,NC,G3700890,Asheville Regional Arpt,723150,35.43,-82.53,28704
651,VA,G3700910,Franklin Naas,723083,36.7,-76.9,23315
652,NC,G3700930,Fayetteville Pope Afb,723030,35.17,-79.02,28308
653,NC,G3700950,Cape Hatteras Nws Bldg,723040,35.27,-75.55,27920
654,NC,G3700970,Hickory Regional Ap,723145,35.73,-81.38,28601
655,NC,G3700990,Asheville Regional Arpt,723150,35.43,-82.53,28704
656,NC,G3701010,Goldsboro Seymour Johnson Afb,723066,35.35,-77.97,27531
657,NC,G3701030,New Bern Craven Co Regl Ap,723095,35.07,-77.05,28562
658,NC,G3701050,Raleigh Durham International,723060,35.87,-78.78,27617
659,NC,G3701070,Kinston Stallings Afb,723067,35.32,-77.63,28503
660,NC,G3701090,Hickory Regional Ap,723145,35.73,-81.38,28601
661,NC,G3701110,Asheville Regional Arpt,723150,35.43,-82.53,28704
662,NC,G3701130,Asheville Regional Arpt,723150,35.43,-82.53,28704
663,NC,G3701150,Asheville Regional Arpt,723150,35.43,-82.53,28704
664,NC,G3701170,Pitt Greenville Arp,723065,35.63,-77.4,27834
665,NC,G3701190,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208
666,TN,G3701210,Bristol-Tri-Cities Rgnl AP,723350,36.467,-82.4,
667,NC,G3701230,Southern Pines Awos,723143,35.23,-79.4,28327
668,NC,G3701250,Southern Pines Awos,723143,35.23,-79.4,28327
669,NC,G3701270,Rocky Mount Wilson,723068,35.85,-77.9,27822
670,NC,G3701290,Wilmington International Arpt,723013,34.27,-77.9,28405
671,VA,G3701310,Franklin Naas,723083,36.7,-76.9,23315
672,NC,G3701330,New River Mcaf,723096,34.7,-77.38,28547
673,NC,G3701350,Raleigh Durham International,723060,35.87,-78.78,27617
674,NC,G3701370,Cherry Point Mcas,723090,34.9,-76.88,28532
675,NC,G3701390,Elizabeth City Coast Guard Ai,746943,36.3,-76.25,27909
676,NC,G3701410,Wilmington International Arpt,723013,34.27,-77.9,28405
677,NC,G3701430,Elizabeth City Coast Guard Ai,746943,36.3,-76.25,27909
678,VA,G3701450,Danville Faa Ap,724106,36.57,-79.33,24586
679,NC,G3701470,Pitt Greenville Arp,723065,35.63,-77.4,27834
680,NC,G3701490,Asheville Regional Arpt,723150,35.43,-82.53,28704
681,NC,G3701510,Southern Pines Awos,723143,35.23,-79.4,28327
682,NC,G3701530,Southern Pines Awos,723143,35.23,-79.4,28327
683,NC,G3701550,Fayetteville Rgnl G,723035,34.98,-78.88,28306
684,VA,G3701570,Martinsville,745985,36.63,-80.02,24112
685,NC,G3701590,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208
686,NC,G3701610,Asheville Regional Arpt,723150,35.43,-82.53,28704
687,NC,G3701630,Fayetteville Rgnl G,723035,34.98,-78.88,28306
688,NC,G3701650,Southern Pines Awos,723143,35.23,-79.4,28327
689,NC,G3701670,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208
690,NC,G3701690,Winston Salem Reynolds Ap,723193,36.13,-80.22,27105
691,VA,G3701710,Hillsville,724107,36.77,-80.82,24381
692,TN,G3701730,Knoxville Mcghee Tyson Ap,723260,35.82,-83.98,37701
693,NC,G3701750,Asheville Regional Arpt,723150,35.43,-82.53,28704
694,NC,G3701770,Elizabeth City Rgnl AP-CGAS Elizabeth City,723070,36.26,-76.179,27909
695,NC,G3701790,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208
696,NC,G3701810,Raleigh Durham International,723060,35.87,-78.78,27617
697,NC,G3701830,Raleigh Durham International,723060,35.87,-78.78,27617
698,NC,G3701850,Rocky Mount Wilson,723068,35.85,-77.9,27822
699,NC,G3701870,Elizabeth City Coast Guard Ai,746943,36.3,-76.25,27909
700,WV,G3701890,Beckley Raleigh Co Mem Ap,724120,37.8,-81.12,25813
701,NC,G3701910,Goldsboro Seymour Johnson Afb,723066,35.35,-77.97,27531
702,NC,G3701930,Hickory Rgnl AP,723010,35.733,-81.383,28601
703,NC,G3701950,Rocky Mount Wilson,723068,35.85,-77.9,27822
704,NC,G3701970,Winston Salem Reynolds Ap,723193,36.13,-80.22,27105
705,NC,G3701990,Asheville Regional Arpt,723150,35.43,-82.53,28704
706,ND,G3800010,Dickinson Municipal Ap,727645,46.8,-102.8,
707,ND,G3800030,Jamestown Municipal Arpt,727535,46.92,-98.68,58401
708,ND,G3800050,Devils Lake Awos,727573,48.12,-98.92,
709,ND,G3800070,Dickinson Municipal Ap,727645,46.8,-102.8,
710,ND,G3800090,Minot Afb,727675,48.42,-101.35,58705
711,ND,G3800110,Dickinson Municipal Ap,727645,46.8,-102.8,
712,ND,G3800130,Minot Afb,727675,48.42,-101.35,58705
713,ND,G3800150,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506
714,ND,G3800170,Fargo Hector International Ap,727530,46.93,-96.82,58105
715,ND,G3800190,Devils Lake Awos,727573,48.12,-98.92,
716,SD,G3800210,Aberdeen Regional Arpt,726590,45.45,-98.42,
717,ND,G3800230,Williston Sloulin Intl Ap,727670,48.2,-103.65,58801
718,ND,G3800250,Dickinson Municipal Ap,727645,46.8,-102.8,
719,ND,G3800270,Devils Lake Awos,727573,48.12,-98.92,
720,ND,G3800290,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506
721,ND,G3800310,Jamestown Municipal Arpt,727535,46.92,-98.68,58401
722,ND,G3800330,Dickinson Municipal Ap,727645,46.8,-102.8,
723,ND,G3800350,Grand Forks International Ap,727576,47.95,-97.18,
724,ND,G3800370,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506
725,ND,G3800390,Jamestown Municipal Arpt,727535,46.92,-98.68,58401
726,ND,G3800410,Dickinson Municipal Ap,727645,46.8,-102.8,
727,ND,G3800430,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506
728,SD,G3800450,Aberdeen Regional Arpt,726590,45.45,-98.42,
729,ND,G3800470,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506
730,ND,G3800490,Minot Faa Ap,727676,48.27,-101.28,58703
731,SD,G3800510,Mobridge,726685,45.53,-100.43,57601
732,ND,G3800530,Dickinson Municipal Ap,727645,46.8,-102.8,
733,ND,G3800550,Minot Faa Ap,727676,48.27,-101.28,58703
734,ND,G3800570,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506
735,ND,G3800590,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506
736,ND,G3800610,Minot Afb,727675,48.42,-101.35,58705
737,ND,G3800630,Devils Lake Awos,727573,48.12,-98.92,
738,ND,G3800650,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506
739,MN,G3800670,Hallock,727478,48.78,-96.95,56728
740,ND,G3800690,Devils Lake Awos,727573,48.12,-98.92,
741,ND,G3800710,Devils Lake Awos,727573,48.12,-98.92,
742,SD,G3800730,Aberdeen Regional Arpt,726590,45.45,-98.42,
743,ND,G3800750,Minot Afb,727675,48.42,-101.35,58705
744,MN,G3800770,Wheaton Ndb  Awos,727533,45.7,-96.5,
745,ND,G3800790,Devils Lake Awos,727573,48.12,-98.92,
746,SD,G3800810,Aberdeen Regional Arpt,726590,45.45,-98.42,
747,ND,G3800830,Minot Faa Ap,727676,48.27,-101.28,58703
748,ND,G3800850,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506
749,ND,G3800870,Dickinson Municipal Ap,727645,46.8,-102.8,
750,ND,G3800890,Dickinson Municipal Ap,727645,46.8,-102.8,
751,ND,G3800910,Grand Forks Af,727575,47.97,-97.4,
752,ND,G3800930,Jamestown Municipal Arpt,727535,46.92,-98.68,58401
753,ND,G3800950,Devils Lake Awos,727573,48.12,-98.92,
754,ND,G3800970,Grand Forks Intl AP,727570,47.95,-97.183,
755,ND,G3800990,Grand Forks Af,727575,47.97,-97.4,
756,ND,G3801010,Minot Faa Ap,727676,48.27,-101.28,58703
757,ND,G3801030,Devils Lake Awos,727573,48.12,-98.92,
758,ND,G3801050,Williston Sloulin Intl Ap,727670,48.2,-103.65,58801
759,OH,G3900010,Cincinnati Municipal Ap Lunki,724297,39.1,-84.42,45226
760,OH,G3900030,Findlay Airport,725366,41.02,-83.67,45840
