,State,Station_Number,Station_Name,Station_WMO,Latitude,Longitude,ZIP Codes
376,NC,G3701190,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208
377,TN,G3701210,Bristol-Tri-Cities Rgnl AP,723350,36.467,-82.4,
378,NC,G3701230,Southern Pines Awos,723143,35.23,-79.4,28327
379,NC,G3701250,Southern Pines Awos,723143,35.23,-79.4,28327
380,NC,G3701270,Rocky Mount Wilson,723068,35.85,-77.9,27822
381,NC,G3701290,Wilmington International Arpt,723013,34.27,-77.9,28405
382,VA,G3701310,Franklin Naas,723083,36.7,-76.9,23315
383,NC,G3701330,New River Mcaf,723096,34.7,-77.38,28547
384,NC,G3701350,Raleigh Durham International,723060,35.87,-78.78,27617
385,NC,G3701370,Cherry Point Mcas,723090,34.9,-76.88,28532
386,NC,G3701390,Elizabeth City Coast Guard Ai,746943,36.3,-76.25,27909
387,NC,G3701410,Wilmington International Arpt,723013,34.27,-77.9,28405
388,NC,G3701430,Elizabeth City Coast Guard Ai,746943,36.3,-76.25,27909
389,VA,G3701450,Danville Faa Ap,724106,36.57,-79.33,24586
390,NC,G3701470,Pitt Greenville Arp,723065,35.63,-77.4,27834
391,NC,G3701490,Asheville Regional Arpt,723150,35.43,-82.53,28704
392,NC,G3701510,Southern Pines Awos,723143,35.23,-79.4,28327
393,NC,G3701530,Southern Pines Awos,723143,35.23,-79.4,28327
394,NC,G3701550,Fayetteville Rgnl G,723035,34.98,-78.88,28306
395,VA,G3701570,Martinsville,745985,36.63,-80.02,24112
396,NC,G3701590,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208
397,NC,G3701610,Asheville Regional Arpt,723150,35.43,-82.53,28704
398,NC,G3701630,Fayetteville Rgnl G,723035,34.98,-78.88,28306
399,NC,G3701650,Southern Pines Awos,723143,35.23,-79.4,28327
400,NC,G3701670,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208
401,NC,G3701690,Winston Salem Reynolds Ap,723193,36.13,-80.22,27105
402,VA,G3701710,Hillsville,724107,36.77,-80.82,24381
403,TN,G3701730,Knoxville Mcghee Tyson Ap,723260,35.82,-83.98,37701
404,NC,G3701750,Asheville Regional Arpt,723150,35.43,-82.53,28704
405,NC,G3701770,Elizabeth City Rgnl AP-CGAS Elizabeth City,723070,36.26,-76.179,27909
406,NC,G3701790,Charlotte Douglas Intl Arpt,723140,35.22,-80.95,28208
407,NC,G3701810,Raleigh Durham International,723060,35.87,-78.78,27617
408,NC,G3701830,Raleigh Durham International,723060,35.87,-78.78,27617
409,NC,G3701850,Rocky Mount Wilson,723068,35.85,-77.9,27822
410,NC,G3701870,Elizabeth City Coast Guard Ai,746943,36.3,-76.25,27909
411,WV,G3701890,Beckley Raleigh Co Mem Ap,724120,37.8,-81.12,25813
412,NC,G3701910,Goldsboro Seymour Johnson Afb,723066,35.35,-77.97,27531
413,NC,G3701930,Hickory Rgnl AP,723010,35.733,-81.383,28601
414,NC,G3701950,Rocky Mount Wilson,723068,35.85,-77.9,27822
415,NC,G3701970,Winston Salem Reynolds Ap,723193,36.13,-80.22,27105
416,NC,G3701990,Asheville Regional Arpt,723150,35.43,-82.53,28704
417,ND,G3800010,Dickinson Municipal Ap,727645,46.8,-102.8,
418,ND,G3800030,Jamestown Municipal Arpt,727535,46.92,-98.68,58401
419,ND,G3800050,Devils Lake Awos,727573,48.12,-98.92,
420,ND,G3800070,Dickinson Municipal Ap,727645,46.8,-102.8,
421,ND,G3800090,Minot Afb,727675,48.42,-101.35,58705
422,ND,G3800110,Dickinson Municipal Ap,727645,46.8,-102.8,
423,ND,G3800130,Minot Afb,727675,48.42,-101.35,58705
424,ND,G3800150,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506
425,ND,G3800170,Fargo Hector International Ap,727530,46.93,-96.82,58105
426,ND,G3800190,Devils Lake Awos,727573,48.12,-98.92,
427,SD,G3800210,Aberdeen Regional Arpt,726590,45.45,-98.42,
428,ND,G3800230,Williston Sloulin Intl Ap,727670,48.2,-103.65,58801
429,ND,G3800250,Dickinson Municipal Ap,727645,46.8,-102.8,
430,ND,G3800270,Devils Lake Awos,727573,48.12,-98.92,
431,ND,G3800290,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506
432,ND,G3800310,Jamestown Municipal Arpt,727535,46.92,-98.68,58401
433,ND,G3800330,Dickinson Municipal Ap,727645,46.8,-102.8,
434,ND,G3800350,Grand Forks International Ap,727576,47.95,-97.18,
435,ND,G3800370,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506
436,ND,G3800390,Jamestown Municipal Arpt,727535,46.92,-98.68,58401
437,ND,G3800410,Dickinson Municipal Ap,727645,46.8,-102.8,
438,ND,G3800430,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506
439,SD,G3800450,Aberdeen Regional Arpt,726590,45.45,-98.42,
440,ND,G3800470,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506
441,ND,G3800490,Minot Faa Ap,727676,48.27,-101.28,58703
442,SD,G3800510,Mobridge,726685,45.53,-100.43,57601
443,ND,G3800530,Dickinson Municipal Ap,727645,46.8,-102.8,
444,ND,G3800550,Minot Faa Ap,727676,48.27,-101.28,58703
445,ND,G3800570,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506
446,ND,G3800590,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506
447,ND,G3800610,Minot Afb,727675,48.42,-101.35,58705
448,ND,G3800630,Devils Lake Awos,727573,48.12,-98.92,
449,ND,G3800650,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506
450,MN,G3800670,Hallock,727478,48.78,-96.95,56728
451,ND,G3800690,Devils Lake Awos,727573,48.12,-98.92,
452,ND,G3800710,Devils Lake Awos,727573,48.12,-98.92,
453,SD,G3800730,Aberdeen Regional Arpt,726590,45.45,-98.42,
454,ND,G3800750,Minot Afb,727675,48.42,-101.35,58705
455,MN,G3800770,Wheaton Ndb  Awos,727533,45.7,-96.5,
456,ND,G3800790,Devils Lake Awos,727573,48.12,-98.92,
457,SD,G3800810,Aberdeen Regional Arpt,726590,45.45,-98.42,
458,ND,G3800830,Minot Faa Ap,727676,48.27,-101.28,58703
459,ND,G3800850,Bismarck Municipal Arpt  Isis,727640,46.77,-100.77,58506
460,ND,G3800870,Dickinson Municipal Ap,727645,46.8,-102.8,
461,ND,G3800890,Dickinson Municipal Ap,727645,46.8,-102.8,
462,ND,G3800910,Grand Forks Af,727575,47.97,-97.4,
463,ND,G3800930,Jamestown Municipal Arpt,727535,46.92,-98.68,58401
464,ND,G3800950,Devils Lake Awos,727573,48.12,-98.92,
465,ND,G3800970,Grand Forks Intl AP,727570,47.95,-97.183,
466,ND,G3800990,Grand Forks Af,727575,47.97,-97.4,
467,ND,G3801010,Minot Faa Ap,727676,48.27,-101.28,58703
468,ND,G3801030,Devils Lake Awos,727573,48.12,-98.92,
469,ND,G3801050,Williston Sloulin Intl Ap,727670,48.2,-103.65,58801
470,OH,G3900010,Cincinnati Municipal Ap Lunki,724297,39.1,-84.42,45226
471,OH,G3900030,Findlay Airport,725366,41.02,-83.67,45840
472,OH,G3900050,Mansfield Lahm Rgnl AP,724200,40.817,-82.517,44903
473,OH,G3900070,Youngstown Regional Airport,725250,41.25,-80.67,
474,OH,G3900090,Zanesville Municipal Ap,724286,39.95,-81.9,43701
475,OH,G3900110,Dayton International Airport,724290,39.9,-84.22,45377
476,WV,G3900130,Wheeling Ohio County Ap,724275,40.18,-80.65,26075
477,OH,G3900150,Cincinnati Municipal Ap Lunki,724297,39.1,-84.42,45226
478,OH,G3900170,Dayton International Airport,724290,39.9,-84.22,45377
479,OH,G3900190,Akron Akron Canton Reg Ap,725210,40.92,-81.43,44720
480,OH,G3900210,Dayton Wright Patterson Afb,745700,39.83,-84.05,45433
481,OH,G3900230,Dayton Wright Patterson Afb,745700,39.83,-84.05,45433
482,OH,G3900250,Cincinnati Municipal Ap Lunki,724297,39.1,-84.42,45226
483,OH,G3900270,Dayton Wright Patterson Afb,745700,39.83,-84.05,45433
484,OH,G3900290,Youngstown Regional Airport,725250,41.25,-80.67,
485,OH,G3900310,Zanesville Municipal Ap,724286,39.95,-81.9,43701
486,OH,G3900330,Mansfield Lahm Municipal Arpt,725246,40.82,-82.52,44903
487,OH,G3900350,Burke Lakefront,725245,41.52,-81.68,44114
488,OH,G3900370,Dayton International Airport,724290,39.9,-84.22,45377
489,OH,G3900390,Toledo Express Airport,725360,41.58,-83.8,43542
490,OH,G3900410,Ohio State Universi,724288,40.07,-83.07,43235
491,OH,G3900430,Mansfield Lahm Municipal Arpt,725246,40.82,-82.52,44903
492,OH,G3900450,Columbus Port Columbus Intl A,724280,39.98,-82.88,43213
493,OH,G3900470,Ohio State Universi,724288,40.07,-83.07,43235
494,OH,G3900490,Ohio State Universi,724288,40.07,-83.07,43235
495,OH,G3900510,Toledo Express Airport,725360,41.58,-83.8,43542
496,WV,G3900530,Huntington Tri State Arpt,724250,38.38,-82.55,25530
497,OH,G3900550,Burke Lakefront,725245,41.52,-81.68,44114
498,OH,G3900570,Dayton Wright Patterson Afb,745700,39.83,-84.05,45433
499,OH,G3900590,Zanesville Municipal Ap,724286,39.95,-81.9,43701
500,OH,G3900610,Cincinnati Municipal Ap Lunki,724297,39.1,-84.42,45226
501,OH,G3900630,Findlay Airport,725366,41.02,-83.67,45840
502,OH,G3900650,Findlay Airport,725366,41.02,-83.67,45840
503,WV,G3900670,Wheeling Ohio County Ap,724275,40.18,-80.65,26075
504,OH,G3900690,Toledo Express Airport,725360,41.58,-83.8,43542
505,OH,G3900710,Dayton Wright Patterson Afb,745700,39.83,-84.05,45433
506,OH,G3900730,Columbus Port Columbus Intl A,724280,39.98,-82.88,43213
507,OH,G3900750,Akron Akron Canton Reg Ap,725210,40.92,-81.43,44720
508,OH,G3900770,Mansfield Lahm Municipal Arpt,725246,40.82,-82.52,44903
509,OH,G3900790,Columbus Port Columbus Intl A,724280,39.98,-82.88,43213
510,WV,G3900810,Wheeling Ohio County Ap,724275,40.18,-80.65,26075
511,OH,G3900830,Mansfield Lahm Rgnl AP,724200,40.817,-82.517,44903
512,OH,G3900850,Burke Lakefront,725245,41.52,-81.68,44114
513,WV,G3900870,Huntington Tri State Arpt,724250,38.38,-82.55,25530
514,OH,G3900890,Columbus Port Columbus Intl A,724280,39.98,-82.88,43213
515,OH,G3900910,Dayton Wright Patterson Afb,745700,39.83,-84.05,45433
516,OH,G3900930,Cleveland Hopkins Intl Ap,725240,41.4,-81.85,44135
517,OH,G3900950,Toledo Express Airport,725360,41.58,-83.8,43542
518,OH,G3900970,Ohio State Universi,724288,40.07,-83.07,43235
519,OH,G3900990,Youngstown Regional Airport,725250,41.25,-80.67,
520,OH,G3901010,Ohio State Universi,724288,40.07,-83.07,43235
521,OH,G3901030,Cleveland Hopkins Intl Ap,725240,41.4,-81.85,44135
522,WV,G3901050,Parkersburg Wood County Ap,724273,39.35,-81.43,26184
523,OH,G3901070,Dayton International Airport,724290,39.9,-84.22,45377
524,OH,G3901090,Dayton International Airport,724290,39.9,-84.22,45377
525,WV,G3901110,Parkersburg Wood County Ap,724273,39.35,-81.43,26184
526,OH,G3901130,Dayton International Airport,724290,39.9,-84.22,45377
527,OH,G3901150,Zanesville Municipal Ap,724286,39.95,-81.9,43701
528,OH,G3901170,Mansfield Lahm Rgnl AP,724200,40.817,-82.517,44903
529,OH,G3901190,Zanesville Municipal Ap,724286,39.95,-81.9,43701
530,OH,G3901210,Zanesville Municipal Ap,724286,39.95,-81.9,43701
531,OH,G3901230,Toledo Express Airport,725360,41.58,-83.8,43542
532,IN,G3901250,Fort Wayne Intl Ap,725330,41.0,-85.2,46809
533,OH,G3901270,Zanesville Municipal Ap,724286,39.95,-81.9,43701
534,OH,G3901290,Columbus Port Columbus Intl A,724280,39.98,-82.88,43213
535,OH,G3901310,Columbus Port Columbus Intl A,724280,39.98,-82.88,43213
536,OH,G3901330,Akron Akron Canton Reg Ap,725210,40.92,-81.43,44720
537,OH,G3901350,Dayton International Airport,724290,39.9,-84.22,45377
538,OH,G3901370,Findlay Airport,725366,41.02,-83.67,45840
539,OH,G3901390,Mansfield Lahm Rgnl AP,724200,40.817,-82.517,44903
540,OH,G3901410,Columbus Port Columbus Intl A,724280,39.98,-82.88,43213
541,OH,G3901430,Findlay Airport,725366,41.02,-83.67,45840
542,WV,G3901450,Huntington Tri State Arpt,724250,38.38,-82.55,25530
543,OH,G3901470,Findlay Airport,725366,41.02,-83.67,45840
544,OH,G3901490,Dayton International Airport,724290,39.9,-84.22,45377
545,OH,G3901510,Akron Akron Canton Reg Ap,725210,40.92,-81.43,44720
546,OH,G3901530,Akron Akron Canton Reg Ap,725210,40.92,-81.43,44720
547,OH,G3901550,Youngstown Regional Airport,725250,41.25,-80.67,
548,OH,G3901570,Akron Akron Canton Reg Ap,725210,40.92,-81.43,44720
549,OH,G3901590,Ohio State Universi,724288,40.07,-83.07,43235
550,IN,G3901610,Fort Wayne Intl Ap,725330,41.0,-85.2,46809
551,OH,G3901630,Columbus Port Columbus Intl A,724280,39.98,-82.88,43213
552,OH,G3901650,Dayton Wright Patterson Afb,745700,39.83,-84.05,45433
553,WV,G3901670,Parkersburg Wood County Ap,724273,39.35,-81.43,26184
554,OH,G3901690,Akron Akron Canton Reg Ap,725210,40.92,-81.43,44720
555,MI,G3901710,Jackson Reynolds Field,725395,42.27,-84.47,49202
556,OH,G3901730,Toledo Express Airport,725360,41.58,-83.8,43542
557,OH,G3901750,Findlay Airport,725366,41.02,-83.67,45840
558,AR,G4000010,Fort Smith Regional Ap,723440,35.33,-94.37,72903
559,OK,G4000030,Vance Afb,723535,36.33,-97.92,73705
560,OK,G4000050,Mcalester Municipal Ap,723566,34.9,-95.78,74501
561,KS,G4000070,Liberal Muni,724516,37.03,-100.97,
562,OK,G4000090,Clinton Sherman,723526,35.33,-99.2,73624
563,OK,G4000110,Vance Afb,723535,36.33,-97.92,73705
564,TX,G4000130,Greenville Majors,722588,33.07,-96.07,75402
565,OK,G4000150,Fort Sill Post Field Af,723550,34.65,-98.4,73507
566,OK,G4000170,Oklahoma City Wiley,723544,35.53,-97.65,73123
567,TX,G4000190,Fort Worth Alliance,722594,32.98,-97.32,76177
568,AR,G4000210,Fort Smith Regional Ap,723440,35.33,-94.37,72903
569,TX,G4000230,Cox Fld,722587,33.63,-95.45,75416
570,KS,G4000250,Liberal Muni,724516,37.03,-100.97,
571,OK,G4000270,Oklahoma City Tinker Afb,723540,35.42,-97.38,73110
572,OK,G4000290,Mcalester Municipal Ap,723566,34.9,-95.78,74501
573,OK,G4000310,Fort Sill Post Field Af,723550,34.65,-98.4,73507
574,OK,G4000330,Lawton Municipal,723575,34.57,-98.42,
575,OK,G4000350,Tulsa International Airport,723560,36.2,-95.88,
576,OK,G4000370,Tulsa International Airport,723560,36.2,-95.88,
577,OK,G4000390,Clinton Sherman,723526,35.33,-99.2,73624
578,OK,G4000410,Tulsa International Airport,723560,36.2,-95.88,
579,OK,G4000430,Clinton Sherman,723526,35.33,-99.2,73624
580,OK,G4000450,Gage Airport,723527,36.3,-99.77,73843
581,OK,G4000470,Vance Afb,723535,36.33,-97.92,73705
582,OK,G4000490,Oklahoma City Tinker Afb,723540,35.42,-97.38,73110
583,OK,G4000510,Oklahoma City Will Rogers Wor,723530,35.38,-97.6,73159
584,OK,G4000530,Ponca City Municipal Ap  Sgp,723546,36.61,-97.49,74640
585,OK,G4000550,Altus Afb,723520,34.65,-99.27,
586,TX,G4000570,Childress Municipal Ap,723604,34.43,-100.28,79201
587,OK,G4000590,Gage-Shattuck AP,746410,36.3,-99.767,73843
588,OK,G4000610,Mcalester Municipal Ap,723566,34.9,-95.78,74501
589,OK,G4000630,Mcalester Municipal Ap,723566,34.9,-95.78,74501
590,OK,G4000650,Altus Afb,723520,34.65,-99.27,
591,TX,G4000670,Wichita Falls Municipal Arpt,723510,33.98,-98.5,76311
592,OK,G4000690,Mcalester Municipal Ap,723566,34.9,-95.78,74501
593,OK,G4000710,Ponca City Rgnl AP,724530,36.729,-97.1,74601
594,OK,G4000730,Vance Afb,723535,36.33,-97.92,73705
595,OK,G4000750,Hobart Municipal Ap,723525,35.0,-99.05,
596,OK,G4000770,Mcalester Municipal Ap,723566,34.9,-95.78,74501
597,AR,G4000790,Fort Smith Regional Ap,723440,35.33,-94.37,72903
598,OK,G4000810,Stillwater Rgnl,723545,36.15,-97.08,74075
599,OK,G4000830,Oklahoma City Wiley,723544,35.53,-97.65,73123
600,TX,G4000850,Fort Worth Alliance,722594,32.98,-97.32,76177
601,OK,G4000870,Oklahoma City Will Rogers Wor,723530,35.38,-97.6,73159
602,TX,G4000890,Cox Fld,722587,33.63,-95.45,75416
603,OK,G4000910,Mcalester Municipal Ap,723566,34.9,-95.78,74501
604,OK,G4000930,Vance Afb,723535,36.33,-97.92,73705
605,TX,G4000950,Dallas Addison Arpt,722598,32.97,-96.83,75001
606,OK,G4000970,Tulsa International Airport,723560,36.2,-95.88,
607,OK,G4000990,Oklahoma City Tinker Afb,723540,35.42,-97.38,73110
608,OK,G4001010,Tulsa International Airport,723560,36.2,-95.88,
609,OK,G4001030,Stillwater Rgnl,723545,36.15,-97.08,74075
610,OK,G4001050,Bartlesville Philli,723565,36.77,-96.02,74003
611,OK,G4001070,Mcalester Municipal Ap,723566,34.9,-95.78,74501
612,OK,G4001090,Oklahoma City Wiley,723544,35.53,-97.65,73123
613,OK,G4001110,Tulsa International Airport,723560,36.2,-95.88,
614,OK,G4001130,Bartlesville Philli,723565,36.77,-96.02,74003
615,OK,G4001150,Bartlesville Philli,723565,36.77,-96.02,74003
616,OK,G4001170,Stillwater Rgnl,723545,36.15,-97.08,74075
617,OK,G4001190,Stillwater Rgnl,723545,36.15,-97.08,74075
618,OK,G4001210,Mcalester Municipal Ap,723566,34.9,-95.78,74501
619,OK,G4001230,Mcalester Municipal Ap,723566,34.9,-95.78,74501
620,OK,G4001250,Oklahoma City Tinker Afb,723540,35.42,-97.38,73110
621,OK,G4001270,Mcalester Municipal Ap,723566,34.9,-95.78,74501
622,OK,G4001290,Clinton Sherman,723526,35.33,-99.2,73624
623,OK,G4001310,Tulsa International Airport,723560,36.2,-95.88,
624,OK,G4001330,Oklahoma City Tinker Afb,723540,35.42,-97.38,73110
625,AR,G4001350,Fort Smith Regional Ap,723440,35.33,-94.37,72903
626,OK,G4001370,Fort Sill Post Field Af,723550,34.65,-98.4,73507
627,TX,G4001390,Dalhart Municipal Ap,722636,36.02,-102.55,79022
628,OK,G4001410,Altus Afb,723520,34.65,-99.27,
629,OK,G4001430,Tulsa International Airport,723560,36.2,-95.88,
630,OK,G4001450,Tulsa International Airport,723560,36.2,-95.88,
631,OK,G4001470,Bartlesville Philli,723565,36.77,-96.02,74003
632,OK,G4001490,Clinton Sherman,723526,35.33,-99.2,73624
633,OK,G4001510,Vance Afb,723535,36.33,-97.92,73705
634,OK,G4001530,Gage-Shattuck AP,746410,36.3,-99.767,73843
635,OR,G4100010,Baker Municipal Ap,726886,44.83,-117.82,97814
636,OR,G4100030,Corvallis Muni,726945,44.48,-123.28,
637,OR,G4100050,Aurora State,726959,45.25,-122.77,97002
638,OR,G4100070,Astoria Regional Airport,727910,46.15,-123.88,97146
639,WA,G4100090,Kelso Wb Ap,727924,46.13,-122.9,98626
640,OR,G4100110,North Bend Muni Airport,726917,43.42,-124.25,97459
641,OR,G4100130,Redmond Muni AP-Roberts Field,726920,44.25,-121.167,97756
642,CA,G4100150,Crescent City Faa Ai,725946,41.78,-124.23,
643,OR,G4100170,Redmond Roberts Field,726835,44.25,-121.17,
644,OR,G4100190,Roseburg Regional Ap,726904,43.23,-123.35,97470
645,WA,G4100210,The Dalles Municipal Arpt,726988,45.62,-121.15,98617
646,OR,G4100230,Burns Municipal Arpt  Uo,726830,43.52,-119.02,
647,OR,G4100250,Burns Municipal Arpt  Uo,726830,43.52,-119.02,
648,WA,G4100270,The Dalles Municipal Arpt,726988,45.62,-121.15,98617
649,OR,G4100290,Medford Rogue Valley Intl Ap,725970,42.19,-122.7,97520
650,OR,G4100310,Redmond Roberts Field,726835,44.25,-121.17,
651,OR,G4100330,Sexton Summit,725975,42.6,-123.37,
652,OR,G4100350,Klamath Falls Intl Ap  Uo,725895,42.22,-121.74,97603
653,OR,G4100370,Lakeview  Awos,725976,42.17,-120.4,97630
654,OR,G4100390,Eugene Mahlon Sweet Arpt  Uo,726930,44.05,-123.07,97403
655,OR,G4100410,Corvallis Muni,726945,44.48,-123.28,
656,OR,G4100430,Corvallis Muni,726945,44.48,-123.28,
657,ID,G4100450,Caldwell  Awos,726813,43.63,-116.63,83651
658,OR,G4100470,Salem Mcnary Field,726940,44.9,-123.0,97302
659,WA,G4100490,Pasco,727845,46.27,-119.12,99301
660,OR,G4100510,Portland International Ap,726980,45.6,-122.62,97211
661,OR,G4100530,Salem Mcnary Field,726940,44.9,-123.0,97302
662,WA,G4100550,The Dalles Municipal Arpt,726988,45.62,-121.15,98617
663,OR,G4100570,Astoria Regional Airport,727910,46.15,-123.88,97146
664,OR,G4100590,Pendleton E Or Regional Ap,726880,45.7,-118.83,
665,OR,G4100610,La Grande Muni Ap,726884,45.28,-118.0,
666,OR,G4100630,La Grande Muni Ap,726884,45.28,-118.0,
667,WA,G4100650,The Dalles Municipal Arpt,726988,45.62,-121.15,98617
668,OR,G4100670,Portland Hillsboro,726986,45.53,-122.95,97124
669,OR,G4100690,Redmond Muni AP-Roberts Field,726920,44.25,-121.167,97756
670,OR,G4100710,Portland Hillsboro,726986,45.53,-122.95,97124
671,PA,G4200010,Harrisburg Capital City Arpt,725118,40.22,-76.85,17070
672,PA,G4200030,Pittsburgh Allegheny Co Ap,725205,40.35,-79.92,15122
673,PA,G4200050,Butler Co   Awos,725124,40.78,-79.95,16002
674,PA,G4200070,Pittsburgh International Ap,725200,40.5,-80.23,15231
675,PA,G4200090,Altoona Blair Co Arpt,725126,40.3,-78.32,16662
676,PA,G4200110,Reading Spaatz Field,725103,40.37,-75.97,19601
677,PA,G4200130,Altoona Blair Co Arpt,725126,40.3,-78.32,16662
678,NY,G4200150,Elmira Corning Regional Ap,725156,42.17,-76.9,14845
679,PA,G4200170,Willow Grove Nas,724086,40.2,-75.15,18976
680,PA,G4200190,Butler Co   Awos,725124,40.78,-79.95,16002
681,PA,G4200210,Johnstown Cambria County Ap,725127,40.32,-78.83,15904
682,PA,G4200230,Bradford Regional Ap,725266,41.8,-78.63,
683,PA,G4200250,Allentown Lehigh Valley Intl,725170,40.65,-75.45,18032
684,PA,G4200270,State College  Penn State   Su,725128,40.72,-77.93,16865
685,DE,G4200290,Wilmington New Castle Cnty Ap,724089,39.67,-75.6,19720
686,PA,G4200310,Franklin,725267,41.38,-79.87,
687,PA,G4200330,Bradford Regional Ap,725266,41.8,-78.63,
688,PA,G4200350,Williamsport Regional Ap,725140,41.25,-76.92,17754
689,PA,G4200370,Williamsport Regional Ap,725140,41.25,-76.92,17754
690,PA,G4200390,Franklin,725267,41.38,-79.87,
691,PA,G4200410,Harrisburg Capital City Arpt,725118,40.22,-76.85,17070
692,PA,G4200430,Harrisburg Capital City Arpt,725118,40.22,-76.85,17070
693,PA,G4200450,Philadelphia International Ap,724080,39.87,-75.23,19113
694,PA,G4200470,Bradford Regional Ap,725266,41.8,-78.63,
695,PA,G4200490,Erie International Ap,725260,42.08,-80.18,16505
696,WV,G4200510,Morgantown Hart Field,724176,39.65,-79.92,26508
697,PA,G4200530,Dubois Faa Ap,725125,41.18,-78.9,15851
698,MD,G4200550,Hagerstown Rgnl Ric,724066,39.7,-77.73,21767
699,MD,G4200570,Hagerstown Rgnl Ric,724066,39.7,-77.73,21767
700,WV,G4200590,Morgantown Hart Field,724176,39.65,-79.92,26508
701,PA,G4200610,State College  Penn State   Su,725128,40.72,-77.93,16865
702,PA,G4200630,Johnstown Cambria County Ap,725127,40.32,-78.83,15904
703,PA,G4200650,Dubois Faa Ap,725125,41.18,-78.9,15851
704,PA,G4200670,State College  Penn State   Su,725128,40.72,-77.93,16865
705,PA,G4200690,Wilkes Barre Scranton Intl Ap,725130,41.33,-75.73,18641
706,PA,G4200710,Lancaster,725116,40.12,-76.3,17543
707,OH,G4200730,Youngstown Regional Airport,725250,41.25,-80.67,
708,PA,G4200750,Lancaster,725116,40.12,-76.3,17543
709,PA,G4200770,Allentown Lehigh Valley Intl,725170,40.65,-75.45,18032
710,PA,G4200790,Wilkes Barre Scranton Intl Ap,725130,41.33,-75.73,18641
711,PA,G4200810,Williamsport Regional Ap,725140,41.25,-76.92,17754
712,PA,G4200830,Bradford Regional Ap,725266,41.8,-78.63,
713,OH,G4200850,Youngstown Regional Airport,725250,41.25,-80.67,
714,PA,G4200870,State College  Penn State   Su,725128,40.72,-77.93,16865
715,PA,G4200890,Allentown Lehigh Valley Intl,725170,40.65,-75.45,18032
716,PA,G4200910,Willow Grove Nas,724086,40.2,-75.15,18976
717,PA,G4200930,Williamsport Regional Ap,725140,41.25,-76.92,17754
718,PA,G4200950,Allentown Lehigh Valley Intl,725170,40.65,-75.45,18032
719,PA,G4200970,Williamsport Regional Ap,725140,41.25,-76.92,17754
720,PA,G4200990,Harrisburg Capital City Arpt,725118,40.22,-76.85,17070
721,PA,G4201010,Philadelphia Ne Philadelphia,724085,40.08,-75.02,19114
722,PA,G4201030,Wilkes Barre Scranton Intl Ap,725130,41.33,-75.73,18641
723,PA,G4201050,Bradford Regional Ap,725266,41.8,-78.63,
724,PA,G4201070,Reading Spaatz Field,725103,40.37,-75.97,19601
725,PA,G4201090,Williamsport Regional Ap,725140,41.25,-76.92,17754
726,PA,G4201110,Johnstown Cambria County Ap,725127,40.32,-78.83,15904
727,PA,G4201130,Williamsport Regional Ap,725140,41.25,-76.92,17754
728,NY,G4201150,Binghamton Edwin A Link Field,725150,42.2,-75.98,13905
729,NY,G4201170,Elmira Corning Regional Ap,725156,42.17,-76.9,14845
730,PA,G4201190,Williamsport Regional Ap,725140,41.25,-76.92,17754
731,PA,G4201210,Franklin,725267,41.38,-79.87,
732,NY,G4201230,Jamestown  Awos,725235,42.15,-79.27,14701
733,PA,G4201250,Washington  Awos,725117,40.13,-80.28,15301
734,PA,G4201270,Wilkes Barre Scranton Intl Ap,725130,41.33,-75.73,18641
735,PA,G4201290,Pittsburgh Allegheny Co Ap,725205,40.35,-79.92,15122
736,PA,G4201310,Wilkes Barre Scranton Intl Ap,725130,41.33,-75.73,18641
737,PA,G4201330,Harrisburg Capital City Arpt,725118,40.22,-76.85,17070
738,RI,G4400010,Providence T F Green State Ar,725070,41.72,-71.43,02886
739,RI,G4400030,Providence T F Green State Ar,725070,41.72,-71.43,02886
740,RI,G4400050,Providence T F Green State Ar,725070,41.72,-71.43,02886
741,RI,G4400070,Pawtucket  Awos,725054,41.92,-71.5,02917
742,RI,G4400090,Block Island State Arpt,725058,41.17,-71.58,02807
743,SC,G4500010,Anderson Rgnl AP,723190,34.5,-82.717,29626
744,GA,G4500030,Augusta Bush Field,722180,33.37,-81.97,
745,SC,G4500050,Beaufort Mcas,722085,32.48,-80.72,29904
746,SC,G4500070,Anderson Rgnl AP,723190,34.5,-82.717,29626
747,SC,G4500090,Columbia Metro Arpt,723100,33.95,-81.12,29170
748,GA,G4500110,Augusta Bush Field,722180,33.37,-81.97,
749,SC,G4500130,Beaufort Mcas,722085,32.48,-80.72,29904
750,SC,G4500150,Charleston Intl Arpt,722080,32.9,-80.03,29406
751,SC,G4500170,Columbia Metro Arpt,723100,33.95,-81.12,29170
752,SC,G4500190,Charleston Intl Arpt,722080,32.9,-80.03,29406
753,NC,G4500210,Hickory Regional Ap,723145,35.73,-81.38,28601
