,State,Station_Number,Station_Name,Station_WMO,Latitude,Longitude,ZIP Codes
752,IN,G1801310,Grissom Arb,725335,40.65,-86.15,46971
753,IN,G1801330,Terre Haute Hulman Regional A,724373,39.45,-87.3,47871
754,IN,G1801350,Delaware Co Johnson,725336,40.23,-85.4,47304
755,KY,G1801370,Cincinnati Northern Ky Ap,724210,39.05,-84.67,41005
756,IN,G1801390,Delaware Co Johnson,725336,40.23,-85.4,47304
757,IN,G1801410,South Bend Michiana Rgnl Ap,725350,41.7,-86.33,46628
758,KY,G1801430,Louisville Bowman Field,724235,38.23,-85.67,40205
759,IN,G1801450,Indianapolis Intl Ap,724380,39.72,-86.27,46241
760,IN,G1801470,Huntingburg,724365,38.25,-86.95,47542
761,IN,G1801490,South Bend Michiana Rgnl Ap,725350,41.7,-86.33,46628
762,IN,G1801510,Fort Wayne Intl Ap,725330,41.0,-85.2,46809
763,IN,G1801530,Monroe Co,724375,39.13,-86.62,47403
764,KY,G1801550,Cincinnati Northern Ky Ap,724210,39.05,-84.67,41005
765,IN,G1801570,Lafayette Purdue Univ Ap,724386,40.42,-86.93,47906
766,IN,G1801590,Grissom Arb,725335,40.65,-86.15,46971
767,OH,G1801610,Dayton International Airport,724290,39.9,-84.22,45377
768,IN,G1801630,Evansville Regional Ap,724320,38.05,-87.53,47711
769,IN,G1801650,Terre Haute Hulman Regional A,724373,39.45,-87.3,47871
770,IN,G1801670,Terre Haute Hulman Regional A,724373,39.45,-87.3,47871
771,IN,G1801690,Grissom Arb,725335,40.65,-86.15,46971
772,IN,G1801710,Lafayette Purdue Univ Ap,724386,40.42,-86.93,47906
773,IN,G1801730,Evansville Regional Ap,724320,38.05,-87.53,47711
774,KY,G1801750,Louisville Standiford Field,724230,38.18,-85.73,40213
775,IN,G1801770,Delaware Co Johnson,725336,40.23,-85.4,47304
776,IN,G1801790,Fort Wayne Intl Ap,725330,41.0,-85.2,46809
777,IN,G1801810,Lafayette Purdue Univ Ap,724386,40.42,-86.93,47906
778,IN,G1801830,Fort Wayne Intl Ap,725330,41.0,-85.2,46809
779,IA,G1900010,Creston,725474,41.02,-94.37,50801
780,IA,G1900030,Creston,725474,41.02,-94.37,50801
781,IA,G1900050,Decorah,725476,43.28,-91.73,
782,IA,G1900070,Ottumwa Industrial Ap,725465,41.1,-92.45,52548
783,IA,G1900090,Atlantic,725453,41.4,-95.05,50022
784,IA,G1900110,Cedar Rapids Municipal Ap,725450,41.88,-91.72,52404
785,IA,G1900130,Waterloo Municipal Ap,725480,42.55,-92.4,50703
786,IA,G1900150,Boone Muni,725486,42.05,-93.85,50036
787,IA,G1900170,Waterloo Municipal Ap,725480,42.55,-92.4,50703
788,IA,G1900190,Oelwen,725488,42.68,-91.97,50662
789,IA,G1900210,Storm Lake,725496,42.6,-95.23,50588
790,IA,G1900230,Charles City,725463,43.07,-92.62,50616
791,IA,G1900250,Fort Dodge  Awos,725490,42.55,-94.18,
792,IA,G1900270,Carroll,725468,42.05,-94.78,51443
793,IA,G1900290,Atlantic,725453,41.4,-95.05,50022
794,IA,G1900310,Muscatine,725487,41.37,-91.15,52761
795,IA,G1900330,Mason City Municipal Arpt,725485,43.15,-93.33,50428
796,IA,G1900350,Storm Lake,725496,42.6,-95.23,50588
797,IA,G1900370,Charles City,725463,43.07,-92.62,50616
798,IA,G1900390,Chariton,725469,41.03,-93.37,
799,IA,G1900410,Spencer,726500,43.17,-95.15,51301
800,IA,G1900430,Decorah,725476,43.28,-91.73,
801,IA,G1900450,Clinton Muni  Awos,725473,41.83,-90.33,52732
802,IA,G1900470,Denison,725477,41.98,-95.38,51442
803,IA,G1900490,Des Moines Intl Ap,725460,41.53,-93.67,50321
804,IA,G1900510,Ottumwa Industrial Ap,725465,41.1,-92.45,52548
805,IA,G1900530,Chariton,725469,41.03,-93.37,
806,IA,G1900550,Monticello Muni,725475,42.23,-91.17,52310
807,IA,G1900570,Burlington-Southeast Iowa Rgnl AP,725420,40.783,-91.117,52601
808,IA,G1900590,Spencer,726500,43.17,-95.15,51301
809,IA,G1900610,Dubuque Regional Ap,725470,42.4,-90.7,52003
810,IA,G1900630,Estherville Muni,726499,43.4,-94.75,51334
811,IA,G1900650,Oelwen,725488,42.68,-91.97,50662
812,IA,G1900670,Charles City,725463,43.07,-92.62,50616
813,IA,G1900690,Mason City Municipal Arpt,725485,43.15,-93.33,50428
814,IA,G1900710,Shenandoah Muni,725467,40.75,-95.42,
815,IA,G1900730,Carroll,725468,42.05,-94.78,51443
816,IA,G1900750,Newton Muni,725464,41.68,-93.02,50208
817,IA,G1900770,Carroll,725468,42.05,-94.78,51443
818,IA,G1900790,Webster City,725478,42.43,-93.87,50595
819,IA,G1900810,Mason City Municipal Arpt,725485,43.15,-93.33,50428
820,IA,G1900830,Webster City,725478,42.43,-93.87,50595
821,NE,G1900850,Omaha Eppley Airfield,725500,41.32,-95.9,68110
822,IA,G1900870,Washington,725454,41.28,-91.67,52353
823,IA,G1900890,Charles City,725463,43.07,-92.62,50616
824,IA,G1900910,Fort Dodge  Awos,725490,42.55,-94.18,
825,IA,G1900930,Storm Lake,725496,42.6,-95.23,50588
826,IA,G1900950,Cedar Rapids Municipal Ap,725450,41.88,-91.72,52404
827,IA,G1900970,Dubuque Regional Ap,725470,42.4,-90.7,52003
828,IA,G1900990,Newton Muni,725464,41.68,-93.02,50208
829,IA,G1901010,Fair Field,726498,41.05,-91.98,52556
830,IA,G1901030,Cedar Rapids Municipal Ap,725450,41.88,-91.72,52404
831,IA,G1901050,Monticello Muni,725475,42.23,-91.17,52310
832,IA,G1901070,Fair Field,726498,41.05,-91.98,52556
833,IA,G1901090,Algona,725457,43.08,-94.27,50598
834,IA,G1901110,Keokuk Muni,725456,40.47,-91.43,52632
835,IA,G1901130,Cedar Rapids Municipal Ap,725450,41.88,-91.72,52404
836,IA,G1901150,Muscatine,725487,41.37,-91.15,52761
837,IA,G1901170,Chariton,725469,41.03,-93.37,
838,IA,G1901190,Sheldon,725495,43.22,-95.83,
839,IA,G1901210,Des Moines Intl Ap,725460,41.53,-93.67,50321
840,IA,G1901230,Ottumwa Industrial Ap,725465,41.1,-92.45,52548
841,IA,G1901250,Knoxville,725493,41.3,-93.12,50138
842,IA,G1901270,Newton Muni,725464,41.68,-93.02,50208
843,IA,G1901290,Council Bluffs,725497,41.27,-95.77,51503
844,IA,G1901310,Charles City,725463,43.07,-92.62,50616
845,NE,G1901330,Tekamah  Asos,725527,41.77,-96.17,68061
846,IA,G1901350,Ottumwa Industrial Ap,725465,41.1,-92.45,52548
847,IA,G1901370,Red Oak,725494,41.02,-95.27,51566
848,IA,G1901390,Muscatine,725487,41.37,-91.15,52761
849,IA,G1901410,Sheldon,725495,43.22,-95.83,
850,IA,G1901430,Sheldon,725495,43.22,-95.83,
851,IA,G1901450,Clarinda,725479,40.72,-95.03,51632
852,IA,G1901470,Estherville Muni,726499,43.4,-94.75,51334
853,IA,G1901490,Le Mars,725484,42.78,-96.2,51057
854,IA,G1901510,Algona,725457,43.08,-94.27,50598
855,IA,G1901530,Des Moines Intl Ap,725460,41.53,-93.67,50321
856,IA,G1901550,Council Bluffs,725497,41.27,-95.77,51503
857,IA,G1901570,Newton Muni,725464,41.68,-93.02,50208
858,IA,G1901590,Creston,725474,41.02,-94.37,50801
859,IA,G1901610,Storm Lake,725496,42.6,-95.23,50588
860,IL,G1901630,Moline Quad City Intl Ap,725440,41.47,-90.52,61265
861,IA,G1901650,Atlantic,725453,41.4,-95.05,50022
862,IA,G1901670,Orange City,725489,42.98,-96.07,51003
863,IA,G1901690,Boone Muni,725486,42.05,-93.85,50036
864,IA,G1901710,Newton Muni,725464,41.68,-93.02,50208
865,IA,G1901730,Clarinda,725479,40.72,-95.03,51632
866,IA,G1901750,Creston,725474,41.02,-94.37,50801
867,IA,G1901770,Fair Field,726498,41.05,-91.98,52556
868,IA,G1901790,Ottumwa Industrial Ap,725465,41.1,-92.45,52548
869,IA,G1901810,Des Moines Intl Ap,725460,41.53,-93.67,50321
870,IA,G1901830,Washington,725454,41.28,-91.67,52353
871,IA,G1901850,Chariton,725469,41.03,-93.37,
872,IA,G1901870,Fort Dodge  Awos,725490,42.55,-94.18,
873,IA,G1901890,Mason City Municipal Arpt,725485,43.15,-93.33,50428
874,IA,G1901910,Decorah,725476,43.28,-91.73,
875,IA,G1901930,Sioux City Sioux Gateway Ap,725570,42.38,-96.38,51054
876,IA,G1901950,Mason City Municipal Arpt,725485,43.15,-93.33,50428
877,IA,G1901970,Webster City,725478,42.43,-93.87,50595
878,KS,G2000010,Chanute Martin Johnson Ap,724507,37.67,-95.48,66720
879,KS,G2000030,Chanute Martin Johnson Ap,724507,37.67,-95.48,66720
880,MO,G2000050,Kansas City IntL Arpt,724460,39.3,-94.72,64153
881,KS,G2000070,Hutchinson Municipal Ap,724506,38.07,-97.87,
882,KS,G2000090,Great Bend  Awos,724517,38.35,-98.87,
883,MO,G2000110,Joplin Municipal Ap,723495,37.15,-94.5,64870
884,NE,G2000130,Falls City Brenner,725533,40.08,-95.6,68355
885,KS,G2000150,Wichita Col  Jabara,724504,37.75,-97.22,67226
886,KS,G2000170,Emporia Municipal Ap,724556,38.33,-96.18,
887,KS,G2000190,Chanute Martin Johnson Ap,724507,37.67,-95.48,66720
888,MO,G2000210,Joplin Municipal Ap,723495,37.15,-94.5,64870
889,KS,G2000230,Goodland Renner Field,724650,39.37,-101.7,67735
890,KS,G2000250,Dodge City Regional Ap,724510,37.77,-99.97,67801
891,KS,G2000270,Fort Riley Marshall Aaf,724550,39.05,-96.77,66442
892,KS,G2000290,Concordia Blosser Muni Ap,724580,39.55,-97.65,66901
893,KS,G2000310,Emporia Municipal Ap,724556,38.33,-96.18,
894,KS,G2000330,Dodge City Regional Ap,724510,37.77,-99.97,67801
895,KS,G2000350,Mcconnell Afb,724505,37.62,-97.27,67202
896,MO,G2000370,Joplin Municipal Ap,723495,37.15,-94.5,64870
897,NE,G2000390,Mccook Municipal,725625,40.2,-100.58,69001
898,KS,G2000410,Fort Riley Marshall Aaf,724550,39.05,-96.77,66442
899,MO,G2000430,St Joseph Rosecrans Memorial,724490,39.77,-94.9,66024
900,KS,G2000450,Olathe Johnson Co Industrial,724475,38.83,-94.88,66061
901,KS,G2000470,Dodge City Regional Ap,724510,37.77,-99.97,67801
902,KS,G2000490,Chanute Martin Johnson Ap,724507,37.67,-95.48,66720
903,KS,G2000510,Hays Muni  Awos,724518,38.85,-99.27,
904,KS,G2000530,Russell Municipal Ap,724585,38.88,-98.82,67665
905,KS,G2000550,Garden City Municipal Ap,724515,37.93,-100.72,
906,KS,G2000570,Dodge City Regional Ap,724510,37.77,-99.97,67801
907,KS,G2000590,Olathe Johnson Co Industrial,724475,38.83,-94.88,66061
908,KS,G2000610,Fort Riley Marshall Aaf,724550,39.05,-96.77,66442
909,KS,G2000630,Hill City Municipal Ap,724655,39.38,-99.83,67642
910,KS,G2000650,Hill City Municipal Ap,724655,39.38,-99.83,67642
911,KS,G2000670,Liberal Muni,724516,37.03,-100.97,
912,KS,G2000690,Garden City Municipal Ap,724515,37.93,-100.72,
913,KS,G2000710,Goodland Renner Field,724650,39.37,-101.7,67735
914,KS,G2000730,Emporia Municipal Ap,724556,38.33,-96.18,
915,KS,G2000750,Garden City Municipal Ap,724515,37.93,-100.72,
916,KS,G2000770,Wichita Mid Continent Ap,724500,37.65,-97.43,67209
917,KS,G2000790,Newton  Awos,724509,38.05,-97.28,67151
918,KS,G2000810,Garden City Municipal Ap,724515,37.93,-100.72,
919,KS,G2000830,Dodge City Regional Ap,724510,37.77,-99.97,67801
920,KS,G2000850,Topeka Municipal Ap,724560,39.07,-95.63,66616
921,KS,G2000870,Topeka Municipal Ap,724560,39.07,-95.63,66616
922,KS,G2000890,Concordia Blosser Muni Ap,724580,39.55,-97.65,66901
923,KS,G2000910,Olathe Johnson Co,724468,38.85,-94.73,66221
924,KS,G2000930,Garden City Municipal Ap,724515,37.93,-100.72,
925,KS,G2000950,Hutchinson Municipal Ap,724506,38.07,-97.87,
926,KS,G2000970,Dodge City Regional Ap,724510,37.77,-99.97,67801
927,KS,G2000990,Chanute Martin Johnson Ap,724507,37.67,-95.48,66720
928,KS,G2001010,Hill City Municipal Ap,724655,39.38,-99.83,67642
929,MO,G2001030,Kansas City IntL Arpt,724460,39.3,-94.72,64153
930,KS,G2001050,Salina Municipal Ap,724586,38.82,-97.67,
931,KS,G2001070,Olathe Johnson Co Industrial,724475,38.83,-94.88,66061
932,KS,G2001090,Goodland Renner Field,724650,39.37,-101.7,67735
933,KS,G2001110,Emporia Municipal Ap,724556,38.33,-96.18,
934,KS,G2001130,Hutchinson Municipal Ap,724506,38.07,-97.87,
935,KS,G2001150,Newton  Awos,724509,38.05,-97.28,67151
936,NE,G2001170,Beatrice Municipal,725515,40.3,-96.75,
937,KS,G2001190,Liberal Muni,724516,37.03,-100.97,
938,KS,G2001210,Olathe Johnson Co Industrial,724475,38.83,-94.88,66061
939,KS,G2001230,Concordia Blosser Muni Ap,724580,39.55,-97.65,66901
940,KS,G2001250,Chanute Martin Johnson Ap,724507,37.67,-95.48,66720
941,KS,G2001270,Fort Riley Marshall Aaf,724550,39.05,-96.77,66442
942,KS,G2001290,Liberal Muni,724516,37.03,-100.97,
943,NE,G2001310,Falls City Brenner,725533,40.08,-95.6,68355
944,KS,G2001330,Chanute Martin Johnson Ap,724507,37.67,-95.48,66720
945,KS,G2001350,Hays Muni  Awos,724518,38.85,-99.27,
946,KS,G2001370,Hill City Municipal Ap,724655,39.38,-99.83,67642
947,KS,G2001390,Topeka Forbes Field,724565,38.95,-95.67,66624
948,KS,G2001410,Russell Municipal Ap,724585,38.88,-98.82,67665
949,KS,G2001430,Salina Municipal Ap,724586,38.82,-97.67,
950,KS,G2001450,Great Bend  Awos,724517,38.35,-98.87,
951,KS,G2001470,Hill City Municipal Ap,724655,39.38,-99.83,67642
952,KS,G2001490,Manhattan Rgnl,724555,39.13,-96.67,66517
953,KS,G2001510,Great Bend  Awos,724517,38.35,-98.87,
954,NE,G2001530,Mccook Municipal,725625,40.2,-100.58,69001
955,KS,G2001550,Hutchinson Municipal Ap,724506,38.07,-97.87,
956,KS,G2001570,Concordia Blosser Muni Ap,724580,39.55,-97.65,66901
957,KS,G2001590,Hutchinson Municipal Ap,724506,38.07,-97.87,
958,KS,G2001610,Manhattan Rgnl,724555,39.13,-96.67,66517
959,KS,G2001630,Hays Muni  Awos,724518,38.85,-99.27,
960,KS,G2001650,Hays Muni  Awos,724518,38.85,-99.27,
961,KS,G2001670,Russell Municipal Ap,724585,38.88,-98.82,67665
962,KS,G2001690,Salina Municipal Ap,724586,38.82,-97.67,
963,KS,G2001710,Goodland Renner Field,724650,39.37,-101.7,67735
964,KS,G2001730,Wichita Mid Continent Ap,724500,37.65,-97.43,67209
965,KS,G2001750,Liberal Muni,724516,37.03,-100.97,
966,KS,G2001770,Topeka Municipal Ap,724560,39.07,-95.63,66616
967,KS,G2001790,Hill City Municipal Ap,724655,39.38,-99.83,67642
968,KS,G2001810,Goodland Renner Field,724650,39.37,-101.7,67735
969,NE,G2001830,Brewster Field Arpt,725628,40.45,-99.33,68949
970,KS,G2001850,Great Bend  Awos,724517,38.35,-98.87,
971,KS,G2001870,Liberal Muni,724516,37.03,-100.97,
972,KS,G2001890,Liberal Muni,724516,37.03,-100.97,
973,KS,G2001910,Mcconnell Afb,724505,37.62,-97.27,67202
974,KS,G2001930,Goodland Renner Field,724650,39.37,-101.7,67735
975,KS,G2001950,Hill City Municipal Ap,724655,39.38,-99.83,67642
976,KS,G2001970,Topeka Forbes Field,724565,38.95,-95.67,66624
977,KS,G2001990,Goodland Renner Field,724650,39.37,-101.7,67735
978,KS,G2002010,Manhattan Rgnl,724555,39.13,-96.67,66517
979,KS,G2002030,Goodland Renner Field,724650,39.37,-101.7,67735
980,KS,G2002050,Chanute Martin Johnson Ap,724507,37.67,-95.48,66720
981,KS,G2002070,Chanute Martin Johnson Ap,724507,37.67,-95.48,66720
982,MO,G2002090,Kansas City Downtown Ap,724463,39.12,-94.6,64105
983,KY,G2100010,Fort Knox Godman Aaf,724240,37.9,-85.97,40121
984,KY,G2100030,Bowling Green Warren Co Ap,746716,36.98,-86.43,42103
985,KY,G2100050,Lexington Bluegrass Ap,724220,38.03,-84.6,40510
986,KY,G2100070,Paducah Barkley Regional Ap,724350,37.05,-88.77,42086
987,KY,G2100090,Bowling Green Warren Co Ap,746716,36.98,-86.43,42103
988,KY,G2100110,Jackson-Carroll AP,724190,37.583,-83.317,
989,KY,G2100130,London Corbin Ap,724243,37.08,-84.08,40744
990,KY,G2100150,Cincinnati Northern Ky Ap,724210,39.05,-84.67,41005
991,KY,G2100170,Lexington Bluegrass Ap,724220,38.03,-84.6,40510
992,WV,G2100190,Huntington Tri State Arpt,724250,38.38,-82.55,25530
993,KY,G2100210,Somerset Awos,724354,38.0,-84.6,40513
994,OH,G2100230,Cincinnati Municipal Ap Lunki,724297,39.1,-84.42,45226
995,KY,G2100250,Jackson Julian Carroll Ap,724236,37.58,-83.32,
996,KY,G2100270,Fort Knox Godman Aaf,724240,37.9,-85.97,40121
997,KY,G2100290,Louisville Standiford Field,724230,38.18,-85.73,40213
998,KY,G2100310,Bowling Green Warren Co Ap,746716,36.98,-86.43,42103
999,KY,G2100330,Fort Campbell Aaf,746710,36.67,-87.48,42223
1000,KY,G2100350,Paducah Barkley Regional Ap,724350,37.05,-88.77,42086
1001,OH,G2100370,Cincinnati Municipal Ap Lunki,724297,39.1,-84.42,45226
1002,KY,G2100390,Paducah Barkley Regional Ap,724350,37.05,-88.77,42086
1003,KY,G2100410,Cincinnati Northern Ky Ap,724210,39.05,-84.67,41005
1004,WV,G2100430,Huntington Tri State Arpt,724250,38.38,-82.55,25530
1005,KY,G2100450,Somerset Awos,724354,38.0,-84.6,40513
1006,KY,G2100470,Fort Campbell Aaf,746710,36.67,-87.48,42223
1007,KY,G2100490,Somerset Awos,724354,38.0,-84.6,40513
1008,KY,G2100510,London Corbin Ap,724243,37.08,-84.08,40744
1009,TN,G2100530,Crossville Meml AP-Whitson Field,723250,35.95,-85.083,38555
1010,KY,G2100550,Henderson City,724238,37.82,-87.68,42420
1011,TN,G2100570,Crossville Meml AP-Whitson Field,723250,35.95,-85.083,38555
1012,IN,G2100590,Huntingburg,724365,38.25,-86.95,47542
1013,KY,G2100610,Bowling Green Warren Co Ap,746716,36.98,-86.43,42103
1014,KY,G2100630,Jackson-Carroll AP,724190,37.583,-83.317,
1015,KY,G2100650,London Corbin Ap,724243,37.08,-84.08,40744
1016,KY,G2100670,Lexington Bluegrass Ap,724220,38.03,-84.6,40510
1017,KY,G2100690,Jackson-Carroll AP,724190,37.583,-83.317,
1018,KY,G2100710,Jackson-Carroll AP,724190,37.583,-83.317,
1019,KY,G2100730,Lexington Bluegrass Ap,724220,38.03,-84.6,40510
1020,KY,G2100750,Paducah Barkley Regional Ap,724350,37.05,-88.77,42086
1021,KY,G2100770,Cincinnati Northern Ky Ap,724210,39.05,-84.67,41005
1022,KY,G2100790,Somerset Awos,724354,38.0,-84.6,40513
1023,KY,G2100810,Cincinnati Northern Ky Ap,724210,39.05,-84.67,41005
1024,KY,G2100830,Paducah Barkley Regional Ap,724350,37.05,-88.77,42086
1025,KY,G2100850,Bowling Green Warren Co Ap,746716,36.98,-86.43,42103
1026,KY,G2100870,Fort Knox Godman Aaf,724240,37.9,-85.97,40121
1027,WV,G2100890,Huntington Tri State Arpt,724250,38.38,-82.55,25530
1028,IN,G2100910,Huntingburg,724365,38.25,-86.95,47542
1029,KY,G2100930,Fort Knox Godman Aaf,724240,37.9,-85.97,40121
1030,VA,G2100950,Wise Lonesome Pine,724117,36.98,-82.53,24293
1031,KY,G2100970,Lexington Bluegrass Ap,724220,38.03,-84.6,40510
1032,KY,G2100990,Bowling Green Warren Co Ap,746716,36.98,-86.43,42103
1033,KY,G2101010,Henderson City,724238,37.82,-87.68,42420
1034,KY,G2101030,Louisville Bowman Field,724235,38.23,-85.67,40205
1035,KY,G2101050,Paducah Barkley Regional Ap,724350,37.05,-88.77,42086
1036,KY,G2101070,Henderson City,724238,37.82,-87.68,42420
1037,KY,G2101090,London Corbin Ap,724243,37.08,-84.08,40744
1038,KY,G2101110,Louisville Bowman Field,724235,38.23,-85.67,40205
1039,KY,G2101130,Somerset Awos,724354,38.0,-84.6,40513
1040,KY,G2101150,Jackson-Carroll AP,724190,37.583,-83.317,
1041,KY,G2101170,Cincinnati Northern Ky Ap,724210,39.05,-84.67,41005
1042,KY,G2101190,Jackson-Carroll AP,724190,37.583,-83.317,
1043,KY,G2101210,London Corbin Ap,724243,37.08,-84.08,40744
1044,KY,G2101230,Fort Knox Godman Aaf,724240,37.9,-85.97,40121
1045,KY,G2101250,London Corbin Ap,724243,37.08,-84.08,40744
1046,WV,G2101270,Huntington Tri State Arpt,724250,38.38,-82.55,25530
1047,KY,G2101290,Jackson Julian Carroll Ap,724236,37.58,-83.32,
1048,KY,G2101310,Jackson Julian Carroll Ap,724236,37.58,-83.32,
1049,VA,G2101330,Wise Lonesome Pine,724117,36.98,-82.53,24293
1050,WV,G2101350,Huntington Tri State Arpt,724250,38.38,-82.55,25530
1051,KY,G2101370,Somerset Awos,724354,38.0,-84.6,40513
1052,KY,G2101390,Paducah Barkley Regional Ap,724350,37.05,-88.77,42086
1053,KY,G2101410,Bowling Green Warren Co Ap,746716,36.98,-86.43,42103
1054,KY,G2101430,Paducah Barkley Regional Ap,724350,37.05,-88.77,42086
1055,KY,G2101450,Paducah Barkley Regional Ap,724350,37.05,-88.77,42086
1056,KY,G2101470,London Corbin Ap,724243,37.08,-84.08,40744
1057,KY,G2101490,Henderson City,724238,37.82,-87.68,42420
1058,KY,G2101510,Somerset Awos,724354,38.0,-84.6,40513
1059,KY,G2101530,Jackson-Carroll AP,724190,37.583,-83.317,
1060,KY,G2101550,Louisville Standiford Field,724230,38.18,-85.73,40213
1061,KY,G2101570,Paducah Barkley Regional Ap,724350,37.05,-88.77,42086
1062,WV,G2101590,Huntington Tri State Arpt,724250,38.38,-82.55,25530
1063,OH,G2101610,Cincinnati Municipal Ap Lunki,724297,39.1,-84.42,45226
1064,KY,G2101630,Fort Knox Godman Aaf,724240,37.9,-85.97,40121
1065,KY,G2101650,Jackson-Carroll AP,724190,37.583,-83.317,
1066,KY,G2101670,Somerset Awos,724354,38.0,-84.6,40513
1067,KY,G2101690,Bowling Green Warren Co Ap,746716,36.98,-86.43,42103
1068,KY,G2101710,Bowling Green Warren Co Ap,746716,36.98,-86.43,42103
1069,KY,G2101730,Lexington Bluegrass Ap,724220,38.03,-84.6,40510
1070,KY,G2101750,Jackson-Carroll AP,724190,37.583,-83.317,
1071,KY,G2101770,Fort Campbell Aaf,746710,36.67,-87.48,42223
1072,KY,G2101790,Louisville Standiford Field,724230,38.18,-85.73,40213
1073,KY,G2101810,Lexington Bluegrass Ap,724220,38.03,-84.6,40510
1074,KY,G2101830,Bowling Green Warren Co Ap,746716,36.98,-86.43,42103
1075,KY,G2101850,Louisville Bowman Field,724235,38.23,-85.67,40205
1076,KY,G2101870,Cincinnati Northern Ky Ap,724210,39.05,-84.67,41005
1077,KY,G2101890,Jackson Julian Carroll Ap,724236,37.58,-83.32,
1078,OH,G2101910,Cincinnati Municipal Ap Lunki,724297,39.1,-84.42,45226
1079,KY,G2101930,Jackson Julian Carroll Ap,724236,37.58,-83.32,
1080,VA,G2101950,Wise Lonesome Pine,724117,36.98,-82.53,24293
1081,KY,G2101970,Jackson Julian Carroll Ap,724236,37.58,-83.32,
1082,KY,G2101990,London Corbin Ap,724243,37.08,-84.08,40744
1083,OH,G2102010,Cincinnati Municipal Ap Lunki,724297,39.1,-84.42,45226
1084,KY,G2102030,London Corbin Ap,724243,37.08,-84.08,40744
1085,KY,G2102050,Jackson-Carroll AP,724190,37.583,-83.317,
1086,KY,G2102070,London Corbin Ap,724243,37.08,-84.08,40744
1087,KY,G2102090,Lexington Bluegrass Ap,724220,38.03,-84.6,40510
1088,KY,G2102110,Louisville Bowman Field,724235,38.23,-85.67,40205
1089,KY,G2102130,Bowling Green Warren Co Ap,746716,36.98,-86.43,42103
1090,KY,G2102150,Louisville Bowman Field,724235,38.23,-85.67,40205
1091,KY,G2102170,Fort Knox Godman Aaf,724240,37.9,-85.97,40121
1092,KY,G2102190,Fort Campbell Aaf,746710,36.67,-87.48,42223
1093,KY,G2102210,Fort Campbell Aaf,746710,36.67,-87.48,42223
1094,KY,G2102230,Louisville Bowman Field,724235,38.23,-85.67,40205
1095,KY,G2102250,Henderson City,724238,37.82,-87.68,42420
1096,KY,G2102270,Bowling Green Warren Co Ap,746716,36.98,-86.43,42103
1097,KY,G2102290,Somerset Awos,724354,38.0,-84.6,40513
1098,KY,G2102310,London Corbin Ap,724243,37.08,-84.08,40744
1099,KY,G2102330,Henderson City,724238,37.82,-87.68,42420
1100,KY,G2102350,London Corbin Ap,724243,37.08,-84.08,40744
1101,KY,G2102370,Jackson Julian Carroll Ap,724236,37.58,-83.32,
1102,KY,G2102390,Lexington Bluegrass Ap,724220,38.03,-84.6,40510
1103,LA,G2200010,Lafayette Regional Ap,722405,30.2,-91.98,
1104,LA,G2200030,Lake Charles Wb Airp,722404,30.22,-93.17,70602
1105,LA,G2200050,Baton Rouge Ryan Arpt,722317,30.53,-91.15,70811
1106,LA,G2200070,Patterson Memorial,722329,29.72,-91.33,70392
1107,LA,G2200090,Alexandria Esler Regional Ap,722487,31.4,-92.3,71360
1108,LA,G2200110,Lake Charles Wb Airp,722404,30.22,-93.17,70602
1109,LA,G2200130,Barksdale Afb,722485,32.5,-93.67,71112
1110,LA,G2200150,Barksdale Afb,722485,32.5,-93.67,71112
1111,LA,G2200170,Shreveport Regional Arpt,722480,32.45,-93.82,71109
1112,LA,G2200190,Lake Charles Wb Airp,722404,30.22,-93.17,70602
1113,LA,G2200210,Monroe Regional Ap,722486,32.52,-92.03,71211
1114,LA,G2200230,Lake Charles Regional Arpt,722400,30.12,-93.23,70605
1115,MS,G2200250,Natchez Hardy Awos,722357,31.62,-91.3,39190
1116,AR,G2200270,El Dorado Goodwin Field,723419,33.22,-92.82,
1117,MS,G2200290,Natchez Hardy Awos,722357,31.62,-91.3,39190
1118,LA,G2200310,Shreveport Regional Arpt,722480,32.45,-93.82,71109
1119,LA,G2200330,Baton Rouge Ryan Arpt,722317,30.53,-91.15,70811
1120,MS,G2200350,Greenville Municipal,722356,33.48,-90.98,38782
1121,LA,G2200370,Baton Rouge Metro AP,722320,30.533,-91.15,70811
1122,LA,G2200390,Lafayette Regional Ap,722405,30.2,-91.98,
1123,LA,G2200410,Monroe Regional Ap,722486,32.52,-92.03,71211
1124,LA,G2200430,England Afb,747540,31.32,-92.55,
1125,LA,G2200450,New Iberia Naas,722314,30.03,-91.88,
1126,LA,G2200470,Baton Rouge Ryan Arpt,722317,30.53,-91.15,70811
1127,LA,G2200490,Monroe Regional Ap,722486,32.52,-92.03,71211
1128,LA,G2200510,New Orleans Intl Arpt,722310,30.0,-90.25,70062
1129,LA,G2200530,Lake Charles Wb Airp,722404,30.22,-93.17,70602
1130,LA,G2200550,Lafayette Regional Ap,722405,30.2,-91.98,
1131,LA,G2200570,Houma Terrebonne,722406,29.57,-90.67,70363
1132,LA,G2200590,Alexandria Esler Regional Ap,722487,31.4,-92.3,71360
1133,LA,G2200610,Monroe Regional Ap,722486,32.52,-92.03,71211
1134,LA,G2200630,Baton Rouge Ryan Arpt,722317,30.53,-91.15,70811
1135,MS,G2200650,Natchez Hardy Awos,722357,31.62,-91.3,39190
1136,LA,G2200670,Monroe Regional Ap,722486,32.52,-92.03,71211
