,State,Station_Number,Station_Name,Station_WMO,Latitude,Longitude,ZIP Codes
524,ID,G1600070,Soda Springs Tigert,725868,42.65,-111.58,83276
525,ID,G1600090,Coeur D Alene Awos,727834,47.77,-116.82,83835
526,ID,G1600110,Pocatello Regional Ap,725780,42.92,-112.57,
527,ID,G1600130,Hailey Friedman Mem,725865,43.5,-114.3,83333
528,ID,G1600150,Boise Air Terminal  Uo,726810,43.62,-116.21,83702
529,MT,G1600170,Kalispell Glacier Pk IntL Ar,727790,48.32,-114.25,
530,ID,G1600190,Idaho Falls Fanning Field,725785,43.52,-112.07,83402
531,MT,G1600210,Kalispell Glacier Pk IntL Ar,727790,48.32,-114.25,
532,ID,G1600230,Hailey Friedman Mem,725865,43.5,-114.3,83333
533,ID,G1600250,Hailey Friedman Mem,725865,43.5,-114.3,83333
534,ID,G1600270,Caldwell  Awos,726813,43.63,-116.63,83651
535,ID,G1600290,Soda Springs Tigert,725868,42.65,-111.58,83276
536,ID,G1600310,Burley Municipal Arpt,725867,42.53,-113.77,83318
537,ID,G1600330,Idaho Falls Fanning Field,725785,43.52,-112.07,83402
538,ID,G1600350,Lewiston Nez Perce Cnty Ap,727830,46.37,-117.02,83501
539,ID,G1600370,Hailey Friedman Mem,725865,43.5,-114.3,83333
540,ID,G1600390,Mountain Home Afb,726815,43.05,-115.87,83648
541,ID,G1600410,Malad City,725786,42.15,-112.28,
542,ID,G1600430,Idaho Falls Fanning Field,725785,43.52,-112.07,83402
543,ID,G1600450,Caldwell  Awos,726813,43.63,-116.63,83651
544,ID,G1600470,Joslin Fld Magic Va  Twin Fall,725866,42.55,-114.35,83341
545,ID,G1600490,Lewiston Nez Perce Cnty Ap,727830,46.37,-117.02,83501
546,ID,G1600510,Idaho Falls Fanning Field,725785,43.52,-112.07,83402
547,ID,G1600530,Joslin Fld Magic Va  Twin Fall,725866,42.55,-114.35,83341
548,ID,G1600550,Coeur D Alene Awos,727834,47.77,-116.82,83835
549,WA,G1600570,Pullman Moscow Rgnl,727857,46.75,-117.12,99164
550,ID,G1600590,Salmon Lemhi  Awos,726865,45.12,-113.88,83467
551,ID,G1600610,Lewiston Nez Perce Cnty Ap,727830,46.37,-117.02,83501
552,ID,G1600630,Joslin Fld Magic Va  Twin Fall,725866,42.55,-114.35,83341
553,ID,G1600650,Idaho Falls Fanning Field,725785,43.52,-112.07,83402
554,ID,G1600670,Burley Municipal Arpt,725867,42.53,-113.77,83318
555,ID,G1600690,Lewiston Nez Perce Cnty Ap,727830,46.37,-117.02,83501
556,ID,G1600710,Malad City,725786,42.15,-112.28,
557,ID,G1600730,Caldwell  Awos,726813,43.63,-116.63,83651
558,ID,G1600750,Caldwell  Awos,726813,43.63,-116.63,83651
559,ID,G1600770,Pocatello Regional Ap,725780,42.92,-112.57,
560,MT,G1600790,Kalispell Glacier Pk IntL Ar,727790,48.32,-114.25,
561,ID,G1600810,Idaho Falls Fanning Field,725785,43.52,-112.07,83402
562,ID,G1600830,Joslin Fld Magic Va  Twin Fall,725866,42.55,-114.35,83341
563,ID,G1600850,Hailey Friedman Mem,725865,43.5,-114.3,83333
564,ID,G1600870,Caldwell  Awos,726813,43.63,-116.63,83651
565,IL,G1700010,Quincy Rgnl AP-Baldwin Field,724430,39.933,-91.2,62305
566,MO,G1700030,Cape Girardeau Rgnl AP,723290,37.233,-89.567,63780
567,IL,G1700050,Belleville Scott Afb,724338,38.55,-89.85,62225
568,IL,G1700070,Rockford Greater Rockford Ap,725430,42.2,-89.1,61104
569,IL,G1700090,Quincy Rgnl AP-Baldwin Field,724430,39.933,-91.2,62305
570,IL,G1700110,Sterling Rockfalls,725326,41.75,-89.67,61071
571,MO,G1700130,St Louis Lambert IntL Arpt,724340,38.75,-90.37,63145
572,IL,G1700150,Sterling Rockfalls,725326,41.75,-89.67,61071
573,IL,G1700170,Springfield Capital Ap,724390,39.85,-89.68,62702
574,IL,G1700190,Univ Of Illinois Wi  Bondville,725315,40.06,-88.37,61822
575,IL,G1700210,Belleville Scott Afb,724338,38.55,-89.85,62225
576,IN,G1700230,Monroe Co,724375,39.13,-86.62,47403
577,IL,G1700250,Mount Vernon  Awos,724335,38.32,-88.87,62864
578,IL,G1700270,Belleville Scott Afb,724338,38.55,-89.85,62225
579,IL,G1700290,Univ Of Illinois Wi  Bondville,725315,40.06,-88.37,61822
580,IL,G1700310,Chicago Midway Ap,725340,41.78,-87.75,60638
581,IN,G1700330,Evansville Regional Ap,724320,38.05,-87.53,47711
582,IL,G1700350,Univ Of Illinois Wi  Bondville,725315,40.06,-88.37,61822
583,IL,G1700370,Aurora Municipal,744655,41.77,-88.47,60554
584,IL,G1700390,Central Illinois Rg,724397,40.47,-88.92,61704
585,IL,G1700410,Univ Of Illinois Wi  Bondville,725315,40.06,-88.37,61822
586,IL,G1700430,W  Chicago Du Page,725305,41.92,-88.25,60174
587,IN,G1700450,Terre Haute Hulman Regional A,724373,39.45,-87.3,47871
588,IN,G1700470,Evansville Regional Ap,724320,38.05,-87.53,47711
589,IL,G1700490,Mount Vernon  Awos,724335,38.32,-88.87,62864
590,IL,G1700510,Mount Vernon  Awos,724335,38.32,-88.87,62864
591,IL,G1700530,Univ Of Illinois Wi  Bondville,725315,40.06,-88.37,61822
592,IL,G1700550,Marion Regional,724339,37.75,-89.02,62948
593,IL,G1700570,Peoria Greater Peoria Ap,725320,40.67,-89.68,61607
594,KY,G1700590,Henderson City,724238,37.82,-87.68,42420
595,IL,G1700610,Springfield Capital Ap,724390,39.85,-89.68,62702
596,IL,G1700630,Aurora Municipal,744655,41.77,-88.47,60554
597,IL,G1700650,Mount Vernon  Awos,724335,38.32,-88.87,62864
598,IA,G1700670,Keokuk Muni,725456,40.47,-91.43,52632
599,KY,G1700690,Paducah Barkley Regional Ap,724350,37.05,-88.77,42086
600,IA,G1700710,Burlington-Southeast Iowa Rgnl AP,725420,40.783,-91.117,52601
601,IL,G1700730,Moline Quad City Intl Ap,725440,41.47,-90.52,61265
602,IL,G1700750,Univ Of Illinois Wi  Bondville,725315,40.06,-88.37,61822
603,IL,G1700770,Southern Illinois,724336,37.77,-89.25,62966
604,IL,G1700790,Mount Vernon  Awos,724335,38.32,-88.87,62864
605,IL,G1700810,Mount Vernon  Awos,724335,38.32,-88.87,62864
606,MO,G1700830,St Louis Lambert IntL Arpt,724340,38.75,-90.37,63145
607,WI,G1700850,Lone Rock Faa Ap,726416,43.2,-90.18,53588
608,IL,G1700870,Marion Regional,724339,37.75,-89.02,62948
609,IL,G1700890,W  Chicago Du Page,725305,41.92,-88.25,60174
610,IL,G1700910,Chicago Midway Ap,725340,41.78,-87.75,60638
611,IL,G1700930,Aurora Municipal,744655,41.77,-88.47,60554
612,IL,G1700950,Moline Quad City Intl Ap,725440,41.47,-90.52,61265
613,IL,G1700970,Chicago Waukegan,725347,42.42,-87.87,60087
614,IL,G1700990,Aurora Municipal,744655,41.77,-88.47,60554
615,IN,G1701010,Evansville Regional Ap,724320,38.05,-87.53,47711
616,IL,G1701030,Sterling Rockfalls,725326,41.75,-89.67,61071
617,IL,G1701050,Central Illinois Rg,724397,40.47,-88.92,61704
618,IL,G1701070,Springfield Capital Ap,724390,39.85,-89.68,62702
619,IA,G1701090,Burlington-Southeast Iowa Rgnl AP,725420,40.783,-91.117,52601
620,IL,G1701110,W  Chicago Du Page,725305,41.92,-88.25,60174
621,IL,G1701130,Central Illinois Rg,724397,40.47,-88.92,61704
622,IL,G1701150,Decatur,725316,39.83,-88.87,
623,IL,G1701170,Belleville Scott Afb,724338,38.55,-89.85,62225
624,IL,G1701190,Cahokia St  Louis,725314,38.57,-90.15,62206
625,IL,G1701210,Mount Vernon  Awos,724335,38.32,-88.87,62864
626,IL,G1701230,Peoria Greater Peoria Ap,725320,40.67,-89.68,61607
627,IL,G1701250,Peoria Greater Peoria Ap,725320,40.67,-89.68,61607
628,KY,G1701270,Paducah Barkley Regional Ap,724350,37.05,-88.77,42086
629,IL,G1701290,Springfield Capital Ap,724390,39.85,-89.68,62702
630,IL,G1701310,Moline Quad City Intl Ap,725440,41.47,-90.52,61265
631,IL,G1701330,Cahokia St  Louis,725314,38.57,-90.15,62206
632,IL,G1701350,Belleville Scott Afb,724338,38.55,-89.85,62225
633,IL,G1701370,Springfield Capital Ap,724390,39.85,-89.68,62702
634,IL,G1701390,Decatur,725316,39.83,-88.87,
635,IL,G1701410,Rockford Greater Rockford Ap,725430,42.2,-89.1,61104
636,IL,G1701430,Peoria Greater Peoria Ap,725320,40.67,-89.68,61607
637,IL,G1701450,Southern Illinois,724336,37.77,-89.25,62966
638,IL,G1701470,Univ Of Illinois Wi  Bondville,725315,40.06,-88.37,61822
639,IL,G1701490,Quincy Muni Baldwin Fld,724396,39.93,-91.2,62338
640,KY,G1701510,Paducah Barkley Regional Ap,724350,37.05,-88.77,42086
641,KY,G1701530,Paducah Barkley Regional Ap,724350,37.05,-88.77,42086
642,IL,G1701550,Sterling Rockfalls,725326,41.75,-89.67,61071
643,IL,G1701570,Belleville Scott Afb,724338,38.55,-89.85,62225
644,IN,G1701590,Evansville Regional Ap,724320,38.05,-87.53,47711
645,IL,G1701610,Moline Quad City Intl Ap,725440,41.47,-90.52,61265
646,IL,G1701630,Cahokia St  Louis,725314,38.57,-90.15,62206
647,IL,G1701650,Marion Regional,724339,37.75,-89.02,62948
648,IL,G1701670,Springfield Capital Ap,724390,39.85,-89.68,62702
649,IL,G1701690,Quincy Rgnl AP-Baldwin Field,724430,39.933,-91.2,62305
650,IL,G1701710,Quincy Muni Baldwin Fld,724396,39.93,-91.2,62338
651,IL,G1701730,Mount Vernon  Awos,724335,38.32,-88.87,62864
652,IL,G1701750,Peoria Greater Peoria Ap,725320,40.67,-89.68,61607
653,IL,G1701770,Rockford Greater Rockford Ap,725430,42.2,-89.1,61104
654,IL,G1701790,Peoria Greater Peoria Ap,725320,40.67,-89.68,61607
655,IL,G1701810,Southern Illinois,724336,37.77,-89.25,62966
656,IL,G1701830,Univ Of Illinois Wi  Bondville,725315,40.06,-88.37,61822
657,IN,G1701850,Evansville Regional Ap,724320,38.05,-87.53,47711
658,IA,G1701870,Burlington-Southeast Iowa Rgnl AP,725420,40.783,-91.117,52601
659,IL,G1701890,Belleville Scott Afb,724338,38.55,-89.85,62225
660,IL,G1701910,Mount Vernon  Awos,724335,38.32,-88.87,62864
661,KY,G1701930,Henderson City,724238,37.82,-87.68,42420
662,IL,G1701950,Sterling Rockfalls,725326,41.75,-89.67,61071
663,IL,G1701970,Chicago Midway Ap,725340,41.78,-87.75,60638
664,IL,G1701990,Marion Regional,724339,37.75,-89.02,62948
665,IL,G1702010,Rockford Greater Rockford Ap,725430,42.2,-89.1,61104
666,IL,G1702030,Peoria Greater Peoria Ap,725320,40.67,-89.68,61607
667,IN,G1800010,Fort Wayne Intl Ap,725330,41.0,-85.2,46809
668,IN,G1800030,Fort Wayne Intl Ap,725330,41.0,-85.2,46809
669,IN,G1800050,Indianapolis Intl Ap,724380,39.72,-86.27,46241
670,IN,G1800070,Lafayette Purdue Univ Ap,724386,40.42,-86.93,47906
671,IN,G1800090,Delaware Co Johnson,725336,40.23,-85.4,47304
672,IN,G1800110,Indianapolis Intl Ap,724380,39.72,-86.27,46241
673,IN,G1800130,Indianapolis Intl Ap,724380,39.72,-86.27,46241
674,IN,G1800150,Lafayette Purdue Univ Ap,724386,40.42,-86.93,47906
675,IN,G1800170,Grissom Arb,725335,40.65,-86.15,46971
676,KY,G1800190,Louisville Bowman Field,724235,38.23,-85.67,40205
677,IN,G1800210,Terre Haute Hulman Regional A,724373,39.45,-87.3,47871
678,IN,G1800230,Lafayette Purdue Univ Ap,724386,40.42,-86.93,47906
679,IN,G1800250,Huntingburg,724365,38.25,-86.95,47542
680,IN,G1800270,Huntingburg,724365,38.25,-86.95,47542
681,KY,G1800290,Cincinnati Northern Ky Ap,724210,39.05,-84.67,41005
682,KY,G1800310,Cincinnati Northern Ky Ap,724210,39.05,-84.67,41005
683,IN,G1800330,Fort Wayne Intl Ap,725330,41.0,-85.2,46809
684,IN,G1800350,Delaware Co Johnson,725336,40.23,-85.4,47304
685,IN,G1800370,Huntingburg,724365,38.25,-86.95,47542
686,IN,G1800390,South Bend Michiana Rgnl Ap,725350,41.7,-86.33,46628
687,IN,G1800410,Delaware Co Johnson,725336,40.23,-85.4,47304
688,KY,G1800430,Louisville Standiford Field,724230,38.18,-85.73,40213
689,IN,G1800450,Lafayette Purdue Univ Ap,724386,40.42,-86.93,47906
690,IN,G1800470,Delaware Co Johnson,725336,40.23,-85.4,47304
691,IN,G1800490,Grissom Arb,725335,40.65,-86.15,46971
692,IN,G1800510,Evansville Regional Ap,724320,38.05,-87.53,47711
693,IN,G1800530,Delaware Co Johnson,725336,40.23,-85.4,47304
694,IN,G1800550,Monroe Co,724375,39.13,-86.62,47403
695,IN,G1800570,Indianapolis Intl Ap,724380,39.72,-86.27,46241
696,IN,G1800590,Indianapolis Intl Ap,724380,39.72,-86.27,46241
697,KY,G1800610,Fort Knox Godman Aaf,724240,37.9,-85.97,40121
698,IN,G1800630,Indianapolis Intl Ap,724380,39.72,-86.27,46241
699,IN,G1800650,Delaware Co Johnson,725336,40.23,-85.4,47304
700,IN,G1800670,Grissom Arb,725335,40.65,-86.15,46971
701,IN,G1800690,Fort Wayne Intl Ap,725330,41.0,-85.2,46809
702,IN,G1800710,Monroe Co,724375,39.13,-86.62,47403
703,IN,G1800730,Lafayette Purdue Univ Ap,724386,40.42,-86.93,47906
704,IN,G1800750,Delaware Co Johnson,725336,40.23,-85.4,47304
705,KY,G1800770,Louisville Bowman Field,724235,38.23,-85.67,40205
706,KY,G1800790,Louisville Bowman Field,724235,38.23,-85.67,40205
707,IN,G1800810,Indianapolis Intl Ap,724380,39.72,-86.27,46241
708,IN,G1800830,Evansville Regional Ap,724320,38.05,-87.53,47711
709,IN,G1800850,South Bend Michiana Rgnl Ap,725350,41.7,-86.33,46628
710,MI,G1800870,Kalamazoo Battle Cr,726357,42.23,-85.55,49002
711,IL,G1800890,Chicago Midway Ap,725340,41.78,-87.75,60638
712,IN,G1800910,South Bend Michiana Rgnl Ap,725350,41.7,-86.33,46628
713,IN,G1800930,Monroe Co,724375,39.13,-86.62,47403
714,IN,G1800950,Delaware Co Johnson,725336,40.23,-85.4,47304
715,IN,G1800970,Indianapolis Intl Ap,724380,39.72,-86.27,46241
716,IN,G1800990,South Bend Michiana Rgnl Ap,725350,41.7,-86.33,46628
717,IN,G1801010,Huntingburg,724365,38.25,-86.95,47542
718,IN,G1801030,Grissom Arb,725335,40.65,-86.15,46971
719,IN,G1801050,Monroe Co,724375,39.13,-86.62,47403
720,IN,G1801070,Lafayette Purdue Univ Ap,724386,40.42,-86.93,47906
721,IN,G1801090,Indianapolis Intl Ap,724380,39.72,-86.27,46241
722,IN,G1801110,Lafayette Purdue Univ Ap,724386,40.42,-86.93,47906
723,IN,G1801130,Fort Wayne Intl Ap,725330,41.0,-85.2,46809
724,KY,G1801150,Cincinnati Northern Ky Ap,724210,39.05,-84.67,41005
725,IN,G1801170,Huntingburg,724365,38.25,-86.95,47542
726,IN,G1801190,Monroe Co,724375,39.13,-86.62,47403
727,IN,G1801210,Terre Haute Hulman Regional A,724373,39.45,-87.3,47871
728,IN,G1801230,Huntingburg,724365,38.25,-86.95,47542
729,IN,G1801250,Huntingburg,724365,38.25,-86.95,47542
730,IL,G1801270,Chicago Midway Ap,725340,41.78,-87.75,60638
731,KY,G1801290,Henderson City,724238,37.82,-87.68,42420
732,IN,G1801310,Grissom Arb,725335,40.65,-86.15,46971
733,IN,G1801330,Terre Haute Hulman Regional A,724373,39.45,-87.3,47871
734,IN,G1801350,Delaware Co Johnson,725336,40.23,-85.4,47304
735,KY,G1801370,Cincinnati Northern Ky Ap,724210,39.05,-84.67,41005
736,IN,G1801390,Delaware Co Johnson,725336,40.23,-85.4,47304
737,IN,G1801410,South Bend Michiana Rgnl Ap,725350,41.7,-86.33,46628
738,KY,G1801430,Louisville Bowman Field,724235,38.23,-85.67,40205
739,IN,G1801450,Indianapolis Intl Ap,724380,39.72,-86.27,46241
740,IN,G1801470,Huntingburg,724365,38.25,-86.95,47542
741,IN,G1801490,South Bend Michiana Rgnl Ap,725350,41.7,-86.33,46628
742,IN,G1801510,Fort Wayne Intl Ap,725330,41.0,-85.2,46809
743,IN,G1801530,Monroe Co,724375,39.13,-86.62,47403
744,KY,G1801550,Cincinnati Northern Ky Ap,724210,39.05,-84.67,41005
745,IN,G1801570,Lafayette Purdue Univ Ap,724386,40.42,-86.93,47906
746,IN,G1801590,Grissom Arb,725335,40.65,-86.15,46971
747,OH,G1801610,Dayton International Airport,724290,39.9,-84.22,45377
748,IN,G1801630,Evansville Regional Ap,724320,38.05,-87.53,47711
749,IN,G1801650,Terre Haute Hulman Regional A,724373,39.45,-87.3,47871
750,IN,G1801670,Terre Haute Hulman Regional A,724373,39.45,-87.3,47871
751,IN,G1801690,Grissom Arb,725335,40.65,-86.15,46971
752,IN,G1801710,Lafayette Purdue Univ Ap,724386,40.42,-86.93,47906
753,IN,G1801730,Evansville Regional Ap,724320,38.05,-87.53,47711
754,KY,G1801750,Louisville Standiford Field,724230,38.18,-85.73,40213
755,IN,G1801770,Delaware Co Johnson,725336,40.23,-85.4,47304
756,IN,G1801790,Fort Wayne Intl Ap,725330,41.0,-85.2,46809
757,IN,G1801810,Lafayette Purdue Univ Ap,724386,40.42,-86.93,47906
758,IN,G1801830,Fort Wayne Intl Ap,725330,41.0,-85.2,46809
759,IA,G1900010,Creston,725474,41.02,-94.37,50801
760,IA,G1900030,Creston,725474,41.02,-94.37,50801
761,IA,G1900050,Decorah,725476,43.28,-91.73,
762,IA,G1900070,Ottumwa Industrial Ap,725465,41.1,-92.45,52548
763,IA,G1900090,Atlantic,725453,41.4,-95.05,50022
764,IA,G1900110,Cedar Rapids Municipal Ap,725450,41.88,-91.72,52404
765,IA,G1900130,Waterloo Municipal Ap,725480,42.55,-92.4,50703
766,IA,G1900150,Boone Muni,725486,42.05,-93.85,50036
767,IA,G1900170,Waterloo Municipal Ap,725480,42.55,-92.4,50703
768,IA,G1900190,Oelwen,725488,42.68,-91.97,50662
769,IA,G1900210,Storm Lake,725496,42.6,-95.23,50588
770,IA,G1900230,Charles City,725463,43.07,-92.62,50616
771,IA,G1900250,Fort Dodge  Awos,725490,42.55,-94.18,
772,IA,G1900270,Carroll,725468,42.05,-94.78,51443
773,IA,G1900290,Atlantic,725453,41.4,-95.05,50022
774,IA,G1900310,Muscatine,725487,41.37,-91.15,52761
775,IA,G1900330,Mason City Municipal Arpt,725485,43.15,-93.33,50428
776,IA,G1900350,Storm Lake,725496,42.6,-95.23,50588
777,IA,G1900370,Charles City,725463,43.07,-92.62,50616
778,IA,G1900390,Chariton,725469,41.03,-93.37,
779,IA,G1900410,Spencer,726500,43.17,-95.15,51301
780,IA,G1900430,Decorah,725476,43.28,-91.73,
781,IA,G1900450,Clinton Muni  Awos,725473,41.83,-90.33,52732
782,IA,G1900470,Denison,725477,41.98,-95.38,51442
783,IA,G1900490,Des Moines Intl Ap,725460,41.53,-93.67,50321
784,IA,G1900510,Ottumwa Industrial Ap,725465,41.1,-92.45,52548
785,IA,G1900530,Chariton,725469,41.03,-93.37,
786,IA,G1900550,Monticello Muni,725475,42.23,-91.17,52310
787,IA,G1900570,Burlington-Southeast Iowa Rgnl AP,725420,40.783,-91.117,52601
788,IA,G1900590,Spencer,726500,43.17,-95.15,51301
789,IA,G1900610,Dubuque Regional Ap,725470,42.4,-90.7,52003
790,IA,G1900630,Estherville Muni,726499,43.4,-94.75,51334
791,IA,G1900650,Oelwen,725488,42.68,-91.97,50662
792,IA,G1900670,Charles City,725463,43.07,-92.62,50616
793,IA,G1900690,Mason City Municipal Arpt,725485,43.15,-93.33,50428
794,IA,G1900710,Shenandoah Muni,725467,40.75,-95.42,
795,IA,G1900730,Carroll,725468,42.05,-94.78,51443
796,IA,G1900750,Newton Muni,725464,41.68,-93.02,50208
797,IA,G1900770,Carroll,725468,42.05,-94.78,51443
798,IA,G1900790,Webster City,725478,42.43,-93.87,50595
799,IA,G1900810,Mason City Municipal Arpt,725485,43.15,-93.33,50428
800,IA,G1900830,Webster City,725478,42.43,-93.87,50595
801,NE,G1900850,Omaha Eppley Airfield,725500,41.32,-95.9,68110
802,IA,G1900870,Washington,725454,41.28,-91.67,52353
803,IA,G1900890,Charles City,725463,43.07,-92.62,50616
804,IA,G1900910,Fort Dodge  Awos,725490,42.55,-94.18,
805,IA,G1900930,Storm Lake,725496,42.6,-95.23,50588
806,IA,G1900950,Cedar Rapids Municipal Ap,725450,41.88,-91.72,52404
807,IA,G1900970,Dubuque Regional Ap,725470,42.4,-90.7,52003
808,IA,G1900990,Newton Muni,725464,41.68,-93.02,50208
809,IA,G1901010,Fair Field,726498,41.05,-91.98,52556
810,IA,G1901030,Cedar Rapids Municipal Ap,725450,41.88,-91.72,52404
811,IA,G1901050,Monticello Muni,725475,42.23,-91.17,52310
812,IA,G1901070,Fair Field,726498,41.05,-91.98,52556
813,IA,G1901090,Algona,725457,43.08,-94.27,50598
814,IA,G1901110,Keokuk Muni,725456,40.47,-91.43,52632
815,IA,G1901130,Cedar Rapids Municipal Ap,725450,41.88,-91.72,52404
816,IA,G1901150,Muscatine,725487,41.37,-91.15,52761
817,IA,G1901170,Chariton,725469,41.03,-93.37,
818,IA,G1901190,Sheldon,725495,43.22,-95.83,
819,IA,G1901210,Des Moines Intl Ap,725460,41.53,-93.67,50321
820,IA,G1901230,Ottumwa Industrial Ap,725465,41.1,-92.45,52548
821,IA,G1901250,Knoxville,725493,41.3,-93.12,50138
822,IA,G1901270,Newton Muni,725464,41.68,-93.02,50208
823,IA,G1901290,Council Bluffs,725497,41.27,-95.77,51503
824,IA,G1901310,Charles City,725463,43.07,-92.62,50616
825,NE,G1901330,Tekamah  Asos,725527,41.77,-96.17,68061
826,IA,G1901350,Ottumwa Industrial Ap,725465,41.1,-92.45,52548
827,IA,G1901370,Red Oak,725494,41.02,-95.27,51566
828,IA,G1901390,Muscatine,725487,41.37,-91.15,52761
829,IA,G1901410,Sheldon,725495,43.22,-95.83,
830,IA,G1901430,Sheldon,725495,43.22,-95.83,
831,IA,G1901450,Clarinda,725479,40.72,-95.03,51632
832,IA,G1901470,Estherville Muni,726499,43.4,-94.75,51334
833,IA,G1901490,Le Mars,725484,42.78,-96.2,51057
834,IA,G1901510,Algona,725457,43.08,-94.27,50598
835,IA,G1901530,Des Moines Intl Ap,725460,41.53,-93.67,50321
836,IA,G1901550,Council Bluffs,725497,41.27,-95.77,51503
837,IA,G1901570,Newton Muni,725464,41.68,-93.02,50208
838,IA,G1901590,Creston,725474,41.02,-94.37,50801
839,IA,G1901610,Storm Lake,725496,42.6,-95.23,50588
840,IL,G1901630,Moline Quad City Intl Ap,725440,41.47,-90.52,61265
841,IA,G1901650,Atlantic,725453,41.4,-95.05,50022
842,IA,G1901670,Orange City,725489,42.98,-96.07,51003
843,IA,G1901690,Boone Muni,725486,42.05,-93.85,50036
844,IA,G1901710,Newton Muni,725464,41.68,-93.02,50208
845,IA,G1901730,Clarinda,725479,40.72,-95.03,51632
846,IA,G1901750,Creston,725474,41.02,-94.37,50801
847,IA,G1901770,Fair Field,726498,41.05,-91.98,52556
848,IA,G1901790,Ottumwa Industrial Ap,725465,41.1,-92.45,52548
849,IA,G1901810,Des Moines Intl Ap,725460,41.53,-93.67,50321
850,IA,G1901830,Washington,725454,41.28,-91.67,52353
851,IA,G1901850,Chariton,725469,41.03,-93.37,
852,IA,G1901870,Fort Dodge  Awos,725490,42.55,-94.18,
853,IA,G1901890,Mason City Municipal Arpt,725485,43.15,-93.33,50428
854,IA,G1901910,Decorah,725476,43.28,-91.73,
855,IA,G1901930,Sioux City Sioux Gateway Ap,725570,42.38,-96.38,51054
856,IA,G1901950,Mason City Municipal Arpt,725485,43.15,-93.33,50428
857,IA,G1901970,Webster City,725478,42.43,-93.87,50595
858,KS,G2000010,Chanute Martin Johnson Ap,724507,37.67,-95.48,66720
859,KS,G2000030,Chanute Martin Johnson Ap,724507,37.67,-95.48,66720
860,MO,G2000050,Kansas City IntL Arpt,724460,39.3,-94.72,64153
861,KS,G2000070,Hutchinson Municipal Ap,724506,38.07,-97.87,
862,KS,G2000090,Great Bend  Awos,724517,38.35,-98.87,
863,MO,G2000110,Joplin Municipal Ap,723495,37.15,-94.5,64870
864,NE,G2000130,Falls City Brenner,725533,40.08,-95.6,68355
865,KS,G2000150,Wichita Col  Jabara,724504,37.75,-97.22,67226
866,KS,G2000170,Emporia Municipal Ap,724556,38.33,-96.18,
867,KS,G2000190,Chanute Martin Johnson Ap,724507,37.67,-95.48,66720
868,MO,G2000210,Joplin Municipal Ap,723495,37.15,-94.5,64870
869,KS,G2000230,Goodland Renner Field,724650,39.37,-101.7,67735
870,KS,G2000250,Dodge City Regional Ap,724510,37.77,-99.97,67801
871,KS,G2000270,Fort Riley Marshall Aaf,724550,39.05,-96.77,66442
872,KS,G2000290,Concordia Blosser Muni Ap,724580,39.55,-97.65,66901
873,KS,G2000310,Emporia Municipal Ap,724556,38.33,-96.18,
874,KS,G2000330,Dodge City Regional Ap,724510,37.77,-99.97,67801
875,KS,G2000350,Mcconnell Afb,724505,37.62,-97.27,67202
876,MO,G2000370,Joplin Municipal Ap,723495,37.15,-94.5,64870
877,NE,G2000390,Mccook Municipal,725625,40.2,-100.58,69001
878,KS,G2000410,Fort Riley Marshall Aaf,724550,39.05,-96.77,66442
879,MO,G2000430,St Joseph Rosecrans Memorial,724490,39.77,-94.9,66024
880,KS,G2000450,Olathe Johnson Co Industrial,724475,38.83,-94.88,66061
881,KS,G2000470,Dodge City Regional Ap,724510,37.77,-99.97,67801
882,KS,G2000490,Chanute Martin Johnson Ap,724507,37.67,-95.48,66720
883,KS,G2000510,Hays Muni  Awos,724518,38.85,-99.27,
